Wavelength(nm)	R_simulated	R_experimental
2.587500e+02	0.641331	0.549750
2.590000e+02	0.647644	0.551270
2.592500e+02	0.653744	0.552800
2.595000e+02	0.659638	0.554230
2.597500e+02	0.665330	0.555410
2.600000e+02	0.670825	0.556640
2.602500e+02	0.676132	0.557900
2.605000e+02	0.681257	0.558960
2.607500e+02	0.686203	0.559620
2.610000e+02	0.690972	0.559800
2.612500e+02	0.695571	0.560150
2.615000e+02	0.700005	0.560560
2.617500e+02	0.704281	0.560560
2.620000e+02	0.708400	0.560430
2.622500e+02	0.712365	0.560830
2.625000e+02	0.716181	0.561280
2.627500e+02	0.719850	0.561440
2.630000e+02	0.723375	0.561300
2.632500e+02	0.726762	0.561240
2.635000e+02	0.730014	0.561520
2.637500e+02	0.733132	0.561620
2.640000e+02	0.736118	0.561410
2.642500e+02	0.738975	0.560970
2.645000e+02	0.741705	0.560570
2.647500e+02	0.744311	0.560300
2.650000e+02	0.746795	0.560150
2.652500e+02	0.749157	0.559760
2.655000e+02	0.751402	0.559100
2.657500e+02	0.753530	0.558510
2.660000e+02	0.755543	0.558040
2.662500e+02	0.757443	0.557630
2.665000e+02	0.759230	0.557200
2.667500e+02	0.760906	0.556640
2.670000e+02	0.762473	0.555690
2.672500e+02	0.763932	0.554380
2.675000e+02	0.765284	0.552840
2.677500e+02	0.766530	0.551310
2.680000e+02	0.767671	0.549590
2.682500e+02	0.768709	0.547900
2.685000e+02	0.769644	0.546590
2.687500e+02	0.770477	0.545590
2.690000e+02	0.771210	0.544150
2.692500e+02	0.771842	0.542260
2.695000e+02	0.772375	0.540400
2.697500e+02	0.772810	0.538870
2.700000e+02	0.773147	0.537810
2.702500e+02	0.773388	0.536830
2.705000e+02	0.773532	0.535660
2.707500e+02	0.773580	0.534480
2.710000e+02	0.773534	0.532860
2.712500e+02	0.773394	0.530940
2.715000e+02	0.773160	0.529050
2.717500e+02	0.772833	0.527210
2.720000e+02	0.772414	0.525660
2.722500e+02	0.771901	0.524350
2.725000e+02	0.771298	0.522880
2.727500e+02	0.770606	0.520790
2.730000e+02	0.769824	0.518290
2.732500e+02	0.768952	0.515890
2.735000e+02	0.767989	0.513720
2.737500e+02	0.766938	0.511790
2.740000e+02	0.765799	0.509720
2.742500e+02	0.764572	0.507180
2.745000e+02	0.763259	0.504480
2.747500e+02	0.761860	0.501740
2.750000e+02	0.760374	0.499210
2.752500e+02	0.758801	0.496920
2.755000e+02	0.757142	0.494420
2.757500e+02	0.755400	0.491690
2.760000e+02	0.753574	0.488980
2.762500e+02	0.751665	0.486140
2.765000e+02	0.749672	0.483140
2.767500e+02	0.747594	0.480240
2.770000e+02	0.745435	0.477420
2.772500e+02	0.743191	0.474300
2.775000e+02	0.740866	0.470880
2.777500e+02	0.738459	0.467430
2.780000e+02	0.735970	0.464160
2.782500e+02	0.733398	0.461280
2.785000e+02	0.730742	0.458590
2.787500e+02	0.728003	0.455550
2.790000e+02	0.725181	0.452200
2.792500e+02	0.722275	0.448620
2.795000e+02	0.719282	0.444890
2.797500e+02	0.716201	0.441370
2.800000e+02	0.713030	0.437940
2.802500e+02	0.709768	0.434310
2.805000e+02	0.706413	0.430540
2.807500e+02	0.702959	0.426890
2.810000e+02	0.699405	0.423350
2.812500e+02	0.695747	0.419930
2.815000e+02	0.691978	0.416220
2.817500e+02	0.688097	0.412020
2.820000e+02	0.684097	0.407630
2.822500e+02	0.679975	0.403610
2.825000e+02	0.675728	0.399810
2.827500e+02	0.671341	0.395840
2.830000e+02	0.666811	0.391740
2.832500e+02	0.662131	0.387620
2.835000e+02	0.657295	0.383410
2.837500e+02	0.652302	0.379000
2.840000e+02	0.647136	0.374560
2.842500e+02	0.641797	0.370190
2.845000e+02	0.636278	0.365900
2.847500e+02	0.630562	0.361550
2.850000e+02	0.624662	0.357030
2.852500e+02	0.618554	0.352320
2.855000e+02	0.612232	0.347340
2.857500e+02	0.605721	0.342260
2.860000e+02	0.598985	0.337310
2.862500e+02	0.592016	0.332400
2.865000e+02	0.584848	0.327540
2.867500e+02	0.577493	0.322560
2.870000e+02	0.569874	0.317650
2.872500e+02	0.562040	0.312850
2.875000e+02	0.554003	0.307840
2.877500e+02	0.545727	0.302760
2.880000e+02	0.537259	0.297610
2.882500e+02	0.528573	0.292020
2.885000e+02	0.519679	0.286350
2.887500e+02	0.510603	0.281150
2.890000e+02	0.501317	0.276040
2.892500e+02	0.491856	0.270590
2.895000e+02	0.482227	0.264870
2.897500e+02	0.472422	0.259070
2.900000e+02	0.462477	0.253200
2.902500e+02	0.452381	0.247540
2.905000e+02	0.442148	0.242180
2.907500e+02	0.431802	0.236700
2.910000e+02	0.421330	0.231210
2.912500e+02	0.410769	0.225980
2.915000e+02	0.400135	0.220900
2.917500e+02	0.389423	0.215600
2.920000e+02	0.378665	0.210180
2.922500e+02	0.367857	0.204960
2.925000e+02	0.357016	0.199730
2.927500e+02	0.346173	0.194600
2.930000e+02	0.335321	0.189560
2.932500e+02	0.324483	0.184680
2.935000e+02	0.313676	0.179950
2.937500e+02	0.302899	0.175030
2.940000e+02	0.292182	0.169990
2.942500e+02	0.281527	0.165120
2.945000e+02	0.270947	0.160220
2.947500e+02	0.260469	0.155500
2.950000e+02	0.250092	0.151290
2.952500e+02	0.239830	0.147050
2.955000e+02	0.229696	0.142620
2.957500e+02	0.219692	0.138350
2.960000e+02	0.209842	0.134150
2.962500e+02	0.200155	0.129960
2.965000e+02	0.190636	0.126050
2.967500e+02	0.181301	0.122090
2.970000e+02	0.172153	0.118440
2.972500e+02	0.163204	0.114930
2.975000e+02	0.154467	0.111570
2.977500e+02	0.145945	0.108190
2.980000e+02	0.137651	0.104910
2.982500e+02	0.129595	0.101870
2.985000e+02	0.121780	0.098730
2.987500e+02	0.114219	0.095950
2.990000e+02	0.106919	0.093230
2.992500e+02	0.099883	0.090590
2.995000e+02	0.093123	0.088120
2.997500e+02	0.086641	0.085520
3.000000e+02	0.080446	0.083280
3.002500e+02	0.074544	0.081290
3.005000e+02	0.068939	0.079300
3.007500e+02	0.063636	0.077220
3.010000e+02	0.058640	0.075510
3.012500e+02	0.053954	0.073790
3.015000e+02	0.049582	0.071860
3.017500e+02	0.045526	0.070380
3.020000e+02	0.041788	0.068900
3.022500e+02	0.038370	0.067570
3.025000e+02	0.035272	0.066400
3.027500e+02	0.032496	0.065160
3.030000e+02	0.030041	0.064000
3.032500e+02	0.027905	0.063110
3.035000e+02	0.026088	0.062510
3.037500e+02	0.024587	0.061690
3.040000e+02	0.023399	0.060940
3.042500e+02	0.022522	0.060370
3.045000e+02	0.021951	0.059710
3.047500e+02	0.021682	0.059350
3.050000e+02	0.021711	0.059080
3.052500e+02	0.022031	0.058860
3.055000e+02	0.022638	0.058760
3.057500e+02	0.023525	0.058700
3.060000e+02	0.024684	0.058730
3.062500e+02	0.026111	0.058820
3.065000e+02	0.027796	0.059220
3.067500e+02	0.029732	0.059510
3.070000e+02	0.031913	0.059550
3.072500e+02	0.034329	0.059990
3.075000e+02	0.036972	0.060600
3.077500e+02	0.039834	0.060930
3.080000e+02	0.042906	0.061330
3.082500e+02	0.046180	0.062080
3.085000e+02	0.049646	0.062870
3.087500e+02	0.053297	0.063810
3.090000e+02	0.057122	0.064570
3.092500e+02	0.061115	0.065390
3.095000e+02	0.065266	0.066400
3.097500e+02	0.069566	0.067390
3.100000e+02	0.074004	0.068460
3.102500e+02	0.078575	0.069550
3.105000e+02	0.083271	0.070620
3.107500e+02	0.088082	0.071980
3.110000e+02	0.093000	0.073090
3.112500e+02	0.098017	0.074360
3.115000e+02	0.103126	0.075980
3.117500e+02	0.108319	0.077190
3.120000e+02	0.113590	0.078320
3.122500e+02	0.118929	0.080020
3.125000e+02	0.124332	0.081590
3.127500e+02	0.129790	0.082850
3.130000e+02	0.135298	0.084200
3.132500e+02	0.140850	0.085700
3.135000e+02	0.146438	0.087330
3.137500e+02	0.152058	0.088920
3.140000e+02	0.157705	0.090620
3.142500e+02	0.163372	0.092430
3.145000e+02	0.169054	0.094050
3.147500e+02	0.174747	0.095740
3.150000e+02	0.180446	0.097530
3.152500e+02	0.186146	0.099180
3.155000e+02	0.191844	0.101000
3.157500e+02	0.197534	0.102970
3.160000e+02	0.203214	0.104420
3.162500e+02	0.208880	0.105950
3.165000e+02	0.214528	0.107960
3.167500e+02	0.220155	0.109940
3.170000e+02	0.225759	0.111560
3.172500e+02	0.231335	0.113450
3.175000e+02	0.236882	0.115220
3.177500e+02	0.242397	0.116690
3.180000e+02	0.247878	0.118540
3.182500e+02	0.253321	0.120580
3.185000e+02	0.258726	0.122280
3.187500e+02	0.264090	0.124070
3.190000e+02	0.269412	0.125960
3.192500e+02	0.274690	0.127810
3.195000e+02	0.279922	0.129820
3.197500e+02	0.285107	0.131820
3.200000e+02	0.290244	0.133680
3.202500e+02	0.295331	0.135320
3.205000e+02	0.300368	0.136820
3.207500e+02	0.305354	0.138620
3.210000e+02	0.310286	0.140510
3.212500e+02	0.315166	0.142170
3.215000e+02	0.319992	0.143990
3.217500e+02	0.324763	0.145820
3.220000e+02	0.329480	0.147680
3.222500e+02	0.334141	0.149400
3.225000e+02	0.338747	0.151090
3.227500e+02	0.343296	0.152640
3.230000e+02	0.347789	0.154020
3.232500e+02	0.352225	0.155540
3.235000e+02	0.356605	0.157300
3.237500e+02	0.360927	0.159010
3.240000e+02	0.365193	0.160600
3.242500e+02	0.369402	0.162260
3.245000e+02	0.373554	0.163970
3.247500e+02	0.377650	0.165700
3.250000e+02	0.381690	0.167090
3.252500e+02	0.385673	0.168810
3.255000e+02	0.389599	0.170750
3.257500e+02	0.393470	0.172160
3.260000e+02	0.397285	0.173720
3.262500e+02	0.401045	0.175560
3.265000e+02	0.404749	0.176980
3.267500e+02	0.408399	0.178190
3.270000e+02	0.411995	0.179600
3.272500e+02	0.415537	0.181180
3.275000e+02	0.419025	0.182590
3.277500e+02	0.422460	0.183800
3.280000e+02	0.425842	0.185170
3.282500e+02	0.429172	0.186680
3.285000e+02	0.432451	0.188100
3.287500e+02	0.435677	0.189460
3.290000e+02	0.438853	0.190900
3.292500e+02	0.441979	0.192370
3.295000e+02	0.445054	0.193710
3.297500e+02	0.448081	0.194820
3.300000e+02	0.451058	0.196400
3.302500e+02	0.453986	0.197820
3.305000e+02	0.456867	0.198910
3.307500e+02	0.459701	0.200540
3.310000e+02	0.462487	0.202190
3.312500e+02	0.465228	0.203280
3.315000e+02	0.467923	0.204450
3.317500e+02	0.470572	0.205700
3.320000e+02	0.473177	0.206960
3.322500e+02	0.475737	0.208490
3.325000e+02	0.478254	0.209820
3.327500e+02	0.480728	0.210950
3.330000e+02	0.483158	0.211920
3.332500e+02	0.485547	0.212990
3.335000e+02	0.487894	0.214020
3.337500e+02	0.490200	0.215040
3.340000e+02	0.492466	0.216030
3.342500e+02	0.494691	0.217190
3.345000e+02	0.496878	0.218290
3.347500e+02	0.499024	0.219410
3.350000e+02	0.501133	0.220310
3.352500e+02	0.503203	0.221090
3.355000e+02	0.505236	0.222040
3.357500e+02	0.507232	0.223130
3.360000e+02	0.509191	0.224200
3.362500e+02	0.511115	0.225240
3.365000e+02	0.513002	0.226220
3.367500e+02	0.514854	0.227220
3.370000e+02	0.516672	0.228130
3.372500e+02	0.518456	0.228850
3.375000e+02	0.520206	0.229820
3.377500e+02	0.521923	0.230770
3.380000e+02	0.523606	0.231530
3.382500e+02	0.525258	0.232620
3.385000e+02	0.526877	0.233700
3.387500e+02	0.528465	0.234250
3.390000e+02	0.530022	0.235120
3.392500e+02	0.531548	0.235980
3.395000e+02	0.533044	0.236650
3.397500e+02	0.534510	0.237360
3.400000e+02	0.535946	0.237980
3.402500e+02	0.537353	0.238290
3.405000e+02	0.538731	0.239080
3.407500e+02	0.540081	0.239840
3.410000e+02	0.541403	0.240240
3.412500e+02	0.542697	0.240810
3.415000e+02	0.543964	0.241570
3.417500e+02	0.545204	0.242320
3.420000e+02	0.546417	0.242720
3.422500e+02	0.547605	0.242940
3.425000e+02	0.548766	0.243900
3.427500e+02	0.549901	0.244940
3.430000e+02	0.551012	0.245120
3.432500e+02	0.552097	0.245520
3.435000e+02	0.553157	0.246350
3.437500e+02	0.554194	0.246710
3.440000e+02	0.555206	0.247000
3.442500e+02	0.556194	0.247580
3.445000e+02	0.557159	0.247930
3.447500e+02	0.558101	0.248380
3.450000e+02	0.559020	0.249180
3.452500e+02	0.559917	0.249610
3.455000e+02	0.560792	0.249700
3.457500e+02	0.561644	0.249990
3.460000e+02	0.562475	0.250470
3.462500e+02	0.563285	0.251130
3.465000e+02	0.564073	0.251590
3.467500e+02	0.564840	0.251710
3.470000e+02	0.565589	0.251920
3.472500e+02	0.566317	0.252230
3.475000e+02	0.567024	0.252640
3.477500e+02	0.567712	0.253140
3.480000e+02	0.568382	0.253420
3.482500e+02	0.569033	0.253840
3.485000e+02	0.569664	0.254490
3.487500e+02	0.570274	0.255140
3.490000e+02	0.570870	0.255560
3.492500e+02	0.571448	0.255510
3.495000e+02	0.572007	0.255430
3.497500e+02	0.572551	0.255850
3.500000e+02	0.573078	0.256570
3.502500e+02	0.573587	0.257030
3.505000e+02	0.574080	0.257280
3.507500e+02	0.574557	0.257640
3.510000e+02	0.575018	0.257960
3.512500e+02	0.575462	0.258160
3.515000e+02	0.575891	0.258420
3.517500e+02	0.576305	0.258560
3.520000e+02	0.576701	0.258770
3.522500e+02	0.577083	0.259310
3.525000e+02	0.577449	0.259740
3.527500e+02	0.577798	0.259940
3.530000e+02	0.578132	0.260100
3.532500e+02	0.578449	0.260610
3.535000e+02	0.578749	0.261310
3.537500e+02	0.579033	0.261840
3.540000e+02	0.579299	0.262300
3.542500e+02	0.579546	0.262550
3.545000e+02	0.579775	0.262530
3.547500e+02	0.579986	0.262910
3.550000e+02	0.580176	0.263150
3.552500e+02	0.580344	0.262890
3.555000e+02	0.580494	0.262960
3.557500e+02	0.580620	0.263420
3.560000e+02	0.580719	0.263930
3.562500e+02	0.580800	0.264720
3.565000e+02	0.580854	0.265140
3.567500e+02	0.580867	0.265640
3.570000e+02	0.580853	0.266140
3.572500e+02	0.580819	0.265850
3.575000e+02	0.580765	0.265500
3.577500e+02	0.580676	0.265750
3.580000e+02	0.580539	0.266330
3.582500e+02	0.580368	0.266670
3.585000e+02	0.580170	0.267350
3.587500e+02	0.579926	0.267980
3.590000e+02	0.579640	0.268000
3.592500e+02	0.579320	0.268230
3.595000e+02	0.578953	0.268450
3.597500e+02	0.578539	0.268380
3.600000e+02	0.578083	0.268530
3.602500e+02	0.577580	0.268960
3.605000e+02	0.577023	0.269100
3.607500e+02	0.576418	0.268940
3.610000e+02	0.575765	0.268870
3.612500e+02	0.575054	0.269010
3.615000e+02	0.574288	0.269200
3.617500e+02	0.573471	0.269400
3.620000e+02	0.572594	0.269630
3.622500e+02	0.571657	0.269570
3.625000e+02	0.570664	0.269450
3.627500e+02	0.569610	0.269430
3.630000e+02	0.568492	0.269060
3.632500e+02	0.567312	0.268450
3.635000e+02	0.566073	0.268390
3.637500e+02	0.564765	0.268500
3.640000e+02	0.563393	0.268400
3.642500e+02	0.561958	0.268410
3.645000e+02	0.560454	0.268700
3.647500e+02	0.558882	0.268670
3.650000e+02	0.557244	0.268220
3.652500e+02	0.555540	0.267760
3.655000e+02	0.553765	0.267220
3.657500e+02	0.551923	0.267050
3.660000e+02	0.550013	0.266930
3.662500e+02	0.548032	0.266580
3.665000e+02	0.545980	0.266270
3.667500e+02	0.543862	0.266250
3.670000e+02	0.541673	0.266150
3.672500e+02	0.539414	0.265890
3.675000e+02	0.537087	0.265520
3.677500e+02	0.534693	0.264890
3.680000e+02	0.532230	0.264310
3.682500e+02	0.529699	0.264070
3.685000e+02	0.527100	0.263990
3.687500e+02	0.524433	0.263760
3.690000e+02	0.521699	0.263280
3.692500e+02	0.518899	0.262640
3.695000e+02	0.516035	0.261960
3.697500e+02	0.513108	0.261180
3.700000e+02	0.510116	0.260640
3.702500e+02	0.507062	0.260140
3.705000e+02	0.503949	0.259870
3.707500e+02	0.500777	0.259550
3.710000e+02	0.497540	0.259310
3.712500e+02	0.494254	0.259090
3.715000e+02	0.490916	0.258510
3.717500e+02	0.487512	0.257870
3.720000e+02	0.484043	0.257470
3.722500e+02	0.480537	0.256810
3.725000e+02	0.476998	0.256040
3.727500e+02	0.473423	0.255390
3.730000e+02	0.469781	0.254770
3.732500e+02	0.466085	0.254430
3.735000e+02	0.462362	0.253910
3.737500e+02	0.458607	0.253100
3.740000e+02	0.454801	0.252160
3.742500e+02	0.450962	0.251240
3.745000e+02	0.447103	0.250440
3.747500e+02	0.443206	0.249800
3.750000e+02	0.439278	0.249260
3.752500e+02	0.435333	0.248490
3.755000e+02	0.431366	0.247420
3.757500e+02	0.427373	0.246420
3.760000e+02	0.423365	0.245730
3.762500e+02	0.419347	0.245320
3.765000e+02	0.415311	0.244940
3.767500e+02	0.411262	0.244410
3.770000e+02	0.407211	0.243450
3.772500e+02	0.403152	0.242680
3.775000e+02	0.399086	0.242030
3.777500e+02	0.395020	0.241220
3.780000e+02	0.390958	0.240390
3.782500e+02	0.386894	0.239580
3.785000e+02	0.382834	0.238800
3.787500e+02	0.378783	0.238010
3.790000e+02	0.374738	0.237150
3.792500e+02	0.370700	0.236010
3.795000e+02	0.366673	0.234650
3.797500e+02	0.362662	0.233410
3.800000e+02	0.358661	0.232860
3.802500e+02	0.354673	0.232820
3.805000e+02	0.350704	0.232760
3.807500e+02	0.346750	0.232110
3.810000e+02	0.342811	0.231320
3.812500e+02	0.338892	0.230180
3.815000e+02	0.334992	0.229370
3.817500e+02	0.331111	0.228730
3.820000e+02	0.327249	0.228020
3.822500e+02	0.323408	0.227300
3.825000e+02	0.319588	0.226580
3.827500e+02	0.315788	0.225630
3.830000e+02	0.312009	0.224610
3.832500e+02	0.308252	0.223950
3.835000e+02	0.304517	0.223580
3.837500e+02	0.300803	0.223210
3.840000e+02	0.297112	0.222310
3.842500e+02	0.293442	0.221240
3.845000e+02	0.289794	0.220130
3.847500e+02	0.286168	0.219330
3.850000e+02	0.282565	0.218540
3.852500e+02	0.278985	0.217970
3.855000e+02	0.275427	0.217150
3.857500e+02	0.271891	0.216290
3.860000e+02	0.268377	0.215760
3.862500e+02	0.264886	0.215210
3.865000e+02	0.261417	0.214470
3.867500e+02	0.257971	0.213360
3.870000e+02	0.254548	0.212300
3.872500e+02	0.251149	0.211270
3.875000e+02	0.247773	0.210250
3.877500e+02	0.244420	0.209400
3.880000e+02	0.241092	0.208710
3.882500e+02	0.237788	0.207980
3.885000e+02	0.234509	0.206940
3.887500e+02	0.231254	0.205780
3.890000e+02	0.228025	0.204670
3.892500e+02	0.224822	0.203970
3.895000e+02	0.221644	0.203590
3.897500e+02	0.218492	0.203120
3.900000e+02	0.215367	0.202800
3.902500e+02	0.212269	0.202340
3.905000e+02	0.209199	0.201130
3.907500e+02	0.206158	0.199960
3.910000e+02	0.203145	0.199250
3.912500e+02	0.200160	0.198310
3.915000e+02	0.197205	0.197090
3.917500e+02	0.194280	0.196190
3.920000e+02	0.191386	0.195470
3.922500e+02	0.188523	0.194420
3.925000e+02	0.185691	0.193130
3.927500e+02	0.182891	0.191740
3.930000e+02	0.180123	0.190460
3.932500e+02	0.177389	0.189280
3.935000e+02	0.174687	0.188510
