Wavelength(nm)	R_simulated	R_experimental
3.925000e+02	0.490496	0.178340
3.927500e+02	0.489276	0.177720
3.930000e+02	0.488044	0.177010
3.932500e+02	0.486801	0.176420
3.935000e+02	0.485545	0.176400
3.937500e+02	0.484277	0.176690
3.940000e+02	0.482998	0.177040
3.942500e+02	0.481707	0.177530
3.945000e+02	0.480404	0.177790
3.947500e+02	0.479089	0.177640
3.950000e+02	0.477763	0.177310
3.952500e+02	0.476424	0.177240
3.955000e+02	0.475075	0.177310
3.957500e+02	0.473713	0.177330
3.960000e+02	0.472341	0.177410
3.962500e+02	0.470956	0.177430
3.965000e+02	0.469561	0.177240
3.967500e+02	0.468155	0.176930
3.970000e+02	0.466737	0.176840
3.972500e+02	0.465308	0.176720
3.975000e+02	0.463868	0.176360
3.977500e+02	0.462417	0.175890
3.980000e+02	0.460954	0.175420
3.982500e+02	0.459481	0.175490
3.985000e+02	0.457998	0.175100
3.987500e+02	0.456504	0.174180
3.990000e+02	0.454999	0.173940
3.992500e+02	0.453484	0.174420
3.995000e+02	0.451958	0.174760
3.997500e+02	0.450421	0.175050
4.000000e+02	0.448874	0.175140
4.002500e+02	0.447317	0.178970
4.005000e+02	0.445750	0.192560
4.007500e+02	0.444172	0.141420
