Wavelength(nm)	R_simulated	R_experimental
2.182500e+02	0.211299	0.195540
2.185000e+02	0.211542	0.185490
2.187500e+02	0.217827	0.178580
2.190000e+02	0.206064	0.171840
2.192500e+02	0.195764	0.169040
2.195000e+02	0.204214	0.166650
2.197500e+02	0.186410	0.164660
2.200000e+02	0.130796	0.168480
2.202500e+02	0.098449	0.172800
2.205000e+02	0.081849	0.178300
2.207500e+02	0.077940	0.186650
2.210000e+02	0.084327	0.195560
2.212500e+02	0.098789	0.204450
2.215000e+02	0.119273	0.215850
2.217500e+02	0.143969	0.227320
2.220000e+02	0.171367	0.238870
2.222500e+02	0.200260	0.253520
2.225000e+02	0.229724	0.266650
2.227500e+02	0.259080	0.280700
2.230000e+02	0.287845	0.294540
2.232500e+02	0.315693	0.308190
2.235000e+02	0.342415	0.321940
2.237500e+02	0.367886	0.333600
2.240000e+02	0.392046	0.346900
2.242500e+02	0.414875	0.361300
2.245000e+02	0.436388	0.374120
2.247500e+02	0.456615	0.384370
2.250000e+02	0.475605	0.395930
2.252500e+02	0.493410	0.407670
2.255000e+02	0.510090	0.418600
2.257500e+02	0.525705	0.428630
2.260000e+02	0.540317	0.437680
2.262500e+02	0.553983	0.446270
2.265000e+02	0.566762	0.453550
2.267500e+02	0.578709	0.461520
2.270000e+02	0.589876	0.470080
2.272500e+02	0.600312	0.477570
2.275000e+02	0.610065	0.484060
2.277500e+02	0.619177	0.490700
2.280000e+02	0.627692	0.496460
2.282500e+02	0.635644	0.501540
2.285000e+02	0.643071	0.507390
2.287500e+02	0.650006	0.511760
2.290000e+02	0.656480	0.516420
2.292500e+02	0.662521	0.522850
2.295000e+02	0.668158	0.528230
2.297500e+02	0.673415	0.533120
2.300000e+02	0.678314	0.536780
2.302500e+02	0.682877	0.539410
2.305000e+02	0.687125	0.542270
2.307500e+02	0.691078	0.544900
2.310000e+02	0.694752	0.547550
2.312500e+02	0.698165	0.549920
2.315000e+02	0.701328	0.551510
2.317500e+02	0.704261	0.552650
2.320000e+02	0.706966	0.552600
2.322500e+02	0.709467	0.553220
2.325000e+02	0.711779	0.554240
2.327500e+02	0.713899	0.554530
2.330000e+02	0.715846	0.554420
2.332500e+02	0.717625	0.554190
2.335000e+02	0.719246	0.554580
2.337500e+02	0.720718	0.554340
2.340000e+02	0.722045	0.553930
2.342500e+02	0.723237	0.553170
2.345000e+02	0.724296	0.552110
2.347500e+02	0.725235	0.551480
2.350000e+02	0.726051	0.550040
2.352500e+02	0.726755	0.548120
2.355000e+02	0.727344	0.546020
2.357500e+02	0.727832	0.543460
2.360000e+02	0.728211	0.541120
2.362500e+02	0.728489	0.538940
2.365000e+02	0.728670	0.536870
2.367500e+02	0.728754	0.534530
2.370000e+02	0.728740	0.531970
2.372500e+02	0.728634	0.529600
2.375000e+02	0.728434	0.526520
2.377500e+02	0.728139	0.522980
2.380000e+02	0.727765	0.519770
2.382500e+02	0.727288	0.516050
2.385000e+02	0.726703	0.512110
2.387500e+02	0.726041	0.508310
2.390000e+02	0.725281	0.504760
2.392500e+02	0.724424	0.502060
2.395000e+02	0.723470	0.498410
2.397500e+02	0.722413	0.493910
2.400000e+02	0.721255	0.489660
2.402500e+02	0.719991	0.484410
2.405000e+02	0.718622	0.478940
2.407500e+02	0.717140	0.474220
2.410000e+02	0.715547	0.469740
2.412500e+02	0.713836	0.465820
2.415000e+02	0.712008	0.461240
2.417500e+02	0.710055	0.455530
2.420000e+02	0.707976	0.449690
2.422500e+02	0.705765	0.444130
2.425000e+02	0.703419	0.438620
2.427500e+02	0.700935	0.432870
2.430000e+02	0.698307	0.427190
2.432500e+02	0.695532	0.421450
2.435000e+02	0.692602	0.415770
2.437500e+02	0.689517	0.409710
2.440000e+02	0.686268	0.403420
2.442500e+02	0.682854	0.397040
2.445000e+02	0.679265	0.390590
2.447500e+02	0.675495	0.384410
2.450000e+02	0.671547	0.377530
2.452500e+02	0.667409	0.369790
2.455000e+02	0.663073	0.362400
2.457500e+02	0.658542	0.355300
2.460000e+02	0.653799	0.347820
2.462500e+02	0.648845	0.339920
2.465000e+02	0.643669	0.331990
2.467500e+02	0.638268	0.324390
2.470000e+02	0.632634	0.316970
2.472500e+02	0.626759	0.309220
2.475000e+02	0.620640	0.300580
2.477500e+02	0.614266	0.292930
2.480000e+02	0.607632	0.285210
2.482500e+02	0.600729	0.277020
2.485000e+02	0.593550	0.269450
2.487500e+02	0.586089	0.261210
2.490000e+02	0.578337	0.253080
2.492500e+02	0.570288	0.245300
2.495000e+02	0.561934	0.237600
2.497500e+02	0.553269	0.229950
2.500000e+02	0.544286	0.222240
2.502500e+02	0.534978	0.214890
2.505000e+02	0.525338	0.208220
2.507500e+02	0.515362	0.201120
2.510000e+02	0.505045	0.194180
2.512500e+02	0.494381	0.187890
2.515000e+02	0.483368	0.181460
2.517500e+02	0.472003	0.175480
2.520000e+02	0.460287	0.170140
2.522500e+02	0.448220	0.165140
2.525000e+02	0.435805	0.159930
2.527500e+02	0.423046	0.154720
2.530000e+02	0.409950	0.150570
2.532500e+02	0.396529	0.146460
2.535000e+02	0.382797	0.142640
2.537500e+02	0.368770	0.139400
2.540000e+02	0.354468	0.135960
2.542500e+02	0.339919	0.133460
2.545000e+02	0.325157	0.131250
2.547500e+02	0.310217	0.129840
2.550000e+02	0.295143	0.129040
2.552500e+02	0.279985	0.128460
2.555000e+02	0.264801	0.128560
2.557500e+02	0.249657	0.128480
2.560000e+02	0.234626	0.129030
2.562500e+02	0.219786	0.130340
2.565000e+02	0.205227	0.131780
2.567500e+02	0.191043	0.133540
2.570000e+02	0.177336	0.135800
2.572500e+02	0.164213	0.137920
2.575000e+02	0.151784	0.140290
2.577500e+02	0.140162	0.143110
2.580000e+02	0.129458	0.146060
2.582500e+02	0.119785	0.149670
2.585000e+02	0.111246	0.153920
2.587500e+02	0.103942	0.157720
2.590000e+02	0.097958	0.161960
2.592500e+02	0.093369	0.166070
2.595000e+02	0.090235	0.170260
2.597500e+02	0.088597	0.175230
2.600000e+02	0.088478	0.180020
2.602500e+02	0.089882	0.184610
2.605000e+02	0.092794	0.189000
2.607500e+02	0.097179	0.193540
2.610000e+02	0.102980	0.198870
2.612500e+02	0.110129	0.203540
2.615000e+02	0.118545	0.207930
2.617500e+02	0.128136	0.213150
2.620000e+02	0.138794	0.217810
2.622500e+02	0.150410	0.222110
2.625000e+02	0.162871	0.227070
2.627500e+02	0.176060	0.232180
2.630000e+02	0.189868	0.236670
2.632500e+02	0.204186	0.240880
2.635000e+02	0.218915	0.245210
2.637500e+02	0.233951	0.250000
2.640000e+02	0.249200	0.254260
2.642500e+02	0.264579	0.258290
2.645000e+02	0.280009	0.262540
2.647500e+02	0.295424	0.266130
2.650000e+02	0.310760	0.269890
2.652500e+02	0.325965	0.274080
2.655000e+02	0.340991	0.277480
2.657500e+02	0.355797	0.280790
2.660000e+02	0.370350	0.284550
2.662500e+02	0.384618	0.288090
2.665000e+02	0.398574	0.291330
2.667500e+02	0.412202	0.294420
2.670000e+02	0.425485	0.297030
2.672500e+02	0.438414	0.300080
2.675000e+02	0.450975	0.303060
2.677500e+02	0.463164	0.305580
2.680000e+02	0.474976	0.308290
2.682500e+02	0.486413	0.311050
2.685000e+02	0.497476	0.313080
2.687500e+02	0.508163	0.314950
2.690000e+02	0.518477	0.317490
2.692500e+02	0.528426	0.319630
2.695000e+02	0.538014	0.321300
2.697500e+02	0.547248	0.323200
2.700000e+02	0.556136	0.324940
2.702500e+02	0.564684	0.326810
2.705000e+02	0.572900	0.328790
2.707500e+02	0.580792	0.330120
2.710000e+02	0.588369	0.331670
2.712500e+02	0.595640	0.333250
2.715000e+02	0.602615	0.334380
2.717500e+02	0.609302	0.335800
2.720000e+02	0.615710	0.337330
2.722500e+02	0.621847	0.338810
2.725000e+02	0.627722	0.340050
2.727500e+02	0.633345	0.340930
2.730000e+02	0.638724	0.341510
2.732500e+02	0.643868	0.342380
2.735000e+02	0.648785	0.342720
2.737500e+02	0.653484	0.343420
2.740000e+02	0.657971	0.344500
2.742500e+02	0.662255	0.344850
2.745000e+02	0.666344	0.344710
2.747500e+02	0.670246	0.344770
2.750000e+02	0.673967	0.345170
2.752500e+02	0.677514	0.345680
2.755000e+02	0.680894	0.346320
2.757500e+02	0.684115	0.346930
2.760000e+02	0.687182	0.347040
2.762500e+02	0.690102	0.346620
2.765000e+02	0.692880	0.346230
2.767500e+02	0.695523	0.346670
2.770000e+02	0.698035	0.347110
2.772500e+02	0.700423	0.346940
2.775000e+02	0.702692	0.346210
2.777500e+02	0.704847	0.345590
2.780000e+02	0.706891	0.345230
2.782500e+02	0.708831	0.345250
2.785000e+02	0.710669	0.345260
2.787500e+02	0.712410	0.344790
2.790000e+02	0.714058	0.344180
2.792500e+02	0.715616	0.343650
2.795000e+02	0.717087	0.343130
2.797500e+02	0.718473	0.342600
2.800000e+02	0.719776	0.342030
2.802500e+02	0.721000	0.341200
2.805000e+02	0.722145	0.340810
2.807500e+02	0.723212	0.340460
2.810000e+02	0.724203	0.339420
2.812500e+02	0.725117	0.338840
2.815000e+02	0.725954	0.338630
2.817500e+02	0.726715	0.337730
2.820000e+02	0.727399	0.336670
2.822500e+02	0.728005	0.336010
2.825000e+02	0.728535	0.335490
2.827500e+02	0.728979	0.334360
2.830000e+02	0.729341	0.333050
2.832500e+02	0.729618	0.332310
2.835000e+02	0.729805	0.331660
2.837500e+02	0.729908	0.330630
2.840000e+02	0.729914	0.329510
2.842500e+02	0.729829	0.328560
2.845000e+02	0.729649	0.327930
2.847500e+02	0.729361	0.327120
2.850000e+02	0.728984	0.326150
2.852500e+02	0.728495	0.325000
2.855000e+02	0.727891	0.323360
2.857500e+02	0.727203	0.321810
2.860000e+02	0.726391	0.320570
2.862500e+02	0.725457	0.319510
2.865000e+02	0.724435	0.318590
2.867500e+02	0.723331	0.317220
2.870000e+02	0.722076	0.316190
2.872500e+02	0.720716	0.315180
2.875000e+02	0.719261	0.313330
2.877500e+02	0.717678	0.311730
2.880000e+02	0.716006	0.310940
2.882500e+02	0.714221	0.309340
2.885000e+02	0.712327	0.306970
2.887500e+02	0.710344	0.305330
2.890000e+02	0.708247	0.304060
2.892500e+02	0.706057	0.302470
2.895000e+02	0.703778	0.300990
2.897500e+02	0.701397	0.299770
2.900000e+02	0.698937	0.298120
2.902500e+02	0.696384	0.296310
2.905000e+02	0.693745	0.294630
2.907500e+02	0.691031	0.292350
2.910000e+02	0.688227	0.290010
2.912500e+02	0.685352	0.288290
2.915000e+02	0.682411	0.286800
2.917500e+02	0.679395	0.284870
2.920000e+02	0.676319	0.282710
2.922500e+02	0.673175	0.280920
2.925000e+02	0.669967	0.278770
2.927500e+02	0.666708	0.276400
2.930000e+02	0.663388	0.274100
2.932500e+02	0.660017	0.272150
2.935000e+02	0.656597	0.270490
2.937500e+02	0.653122	0.268410
2.940000e+02	0.649604	0.266140
2.942500e+02	0.646039	0.264160
2.945000e+02	0.642427	0.261760
2.947500e+02	0.638781	0.259270
2.950000e+02	0.635095	0.257480
2.952500e+02	0.631368	0.255590
2.955000e+02	0.627604	0.253370
2.957500e+02	0.623796	0.251350
2.960000e+02	0.619954	0.249290
2.962500e+02	0.616080	0.246910
2.965000e+02	0.612169	0.244710
2.967500e+02	0.608225	0.242330
2.970000e+02	0.604243	0.240320
2.972500e+02	0.600224	0.238290
2.975000e+02	0.596172	0.236300
2.977500e+02	0.592081	0.234160
2.980000e+02	0.587954	0.232190
2.982500e+02	0.583793	0.230470
2.985000e+02	0.579594	0.228170
2.987500e+02	0.575358	0.226080
2.990000e+02	0.571084	0.223860
2.992500e+02	0.566771	0.221790
2.995000e+02	0.562420	0.219960
2.997500e+02	0.558026	0.217610
3.000000e+02	0.553591	0.215470
3.002500e+02	0.549116	0.213580
3.005000e+02	0.544598	0.211640
3.007500e+02	0.540037	0.209450
3.010000e+02	0.535434	0.207600
3.012500e+02	0.530785	0.205430
3.015000e+02	0.526090	0.202760
3.017500e+02	0.521350	0.200690
3.020000e+02	0.516562	0.198490
3.022500e+02	0.511726	0.196370
3.025000e+02	0.506842	0.194410
3.027500e+02	0.501909	0.192330
3.030000e+02	0.496928	0.190350
3.032500e+02	0.491898	0.188460
3.035000e+02	0.486819	0.186560
3.037500e+02	0.481689	0.183990
3.040000e+02	0.476506	0.181530
3.042500e+02	0.471272	0.179400
3.045000e+02	0.465985	0.177120
3.047500e+02	0.460647	0.175200
3.050000e+02	0.455257	0.173250
3.052500e+02	0.449814	0.171150
3.055000e+02	0.444320	0.169100
3.057500e+02	0.438773	0.166930
3.060000e+02	0.433173	0.164690
3.062500e+02	0.427521	0.162310
3.065000e+02	0.421816	0.160370
3.067500e+02	0.416059	0.158360
3.070000e+02	0.410251	0.156030
3.072500e+02	0.404390	0.154260
3.075000e+02	0.398479	0.152520
3.077500e+02	0.392518	0.149960
3.080000e+02	0.386507	0.147240
3.082500e+02	0.380447	0.145040
3.085000e+02	0.374339	0.142980
3.087500e+02	0.368183	0.141190
3.090000e+02	0.361981	0.138880
3.092500e+02	0.355732	0.136490
3.095000e+02	0.349440	0.134340
3.097500e+02	0.343107	0.132200
3.100000e+02	0.336734	0.130170
3.102500e+02	0.330321	0.127970
3.105000e+02	0.323870	0.125580
3.107500e+02	0.317384	0.123690
3.110000e+02	0.310864	0.121290
3.112500e+02	0.304312	0.119110
3.115000e+02	0.297733	0.117530
3.117500e+02	0.291128	0.115190
3.120000e+02	0.284500	0.112670
3.122500e+02	0.277851	0.111160
3.125000e+02	0.271185	0.109310
3.127500e+02	0.264505	0.106880
3.130000e+02	0.257815	0.104770
3.132500e+02	0.251118	0.102890
3.135000e+02	0.244418	0.101090
3.137500e+02	0.237719	0.098960
3.140000e+02	0.231025	0.096890
3.142500e+02	0.224341	0.095120
3.145000e+02	0.217671	0.093050
3.147500e+02	0.211021	0.091200
3.150000e+02	0.204394	0.089460
3.152500e+02	0.197796	0.087310
3.155000e+02	0.191231	0.085640
3.157500e+02	0.184707	0.084470
3.160000e+02	0.178227	0.082200
3.162500e+02	0.171799	0.080030
3.165000e+02	0.165427	0.078820
3.167500e+02	0.159119	0.077370
3.170000e+02	0.152880	0.075160
3.172500e+02	0.146716	0.073810
3.175000e+02	0.140633	0.072530
3.177500e+02	0.134638	0.070530
3.180000e+02	0.128738	0.069180
3.182500e+02	0.122939	0.068090
3.185000e+02	0.117248	0.066330
3.187500e+02	0.111671	0.064880
3.190000e+02	0.106214	0.063590
3.192500e+02	0.100886	0.062120
3.195000e+02	0.095690	0.061050
3.197500e+02	0.090635	0.060220
3.200000e+02	0.085727	0.059330
3.202500e+02	0.080971	0.058000
3.205000e+02	0.076375	0.056280
3.207500e+02	0.071944	0.055210
3.210000e+02	0.067683	0.054300
3.212500e+02	0.063598	0.052880
3.215000e+02	0.059695	0.052040
3.217500e+02	0.055979	0.051360
3.220000e+02	0.052454	0.050840
3.222500e+02	0.049126	0.049930
3.225000e+02	0.045998	0.049120
3.227500e+02	0.043073	0.048230
3.230000e+02	0.040357	0.047110
3.232500e+02	0.037851	0.046330
3.235000e+02	0.035559	0.046120
3.237500e+02	0.033484	0.045770
3.240000e+02	0.031626	0.045050
3.242500e+02	0.029989	0.044490
3.245000e+02	0.028572	0.044210
3.247500e+02	0.027378	0.043980
3.250000e+02	0.026405	0.042800
3.252500e+02	0.025656	0.042550
3.255000e+02	0.025128	0.043160
3.257500e+02	0.024821	0.042460
3.260000e+02	0.024734	0.042100
3.262500e+02	0.024865	0.042720
3.265000e+02	0.025213	0.042410
3.267500e+02	0.025775	0.041770
3.270000e+02	0.026548	0.041810
3.272500e+02	0.027529	0.042420
3.275000e+02	0.028715	0.042720
3.277500e+02	0.030102	0.042490
3.280000e+02	0.031686	0.042820
3.282500e+02	0.033463	0.043530
3.285000e+02	0.035428	0.043700
3.287500e+02	0.037577	0.043660
3.290000e+02	0.039904	0.043910
3.292500e+02	0.042405	0.044610
3.295000e+02	0.045075	0.045160
3.297500e+02	0.047907	0.044840
3.300000e+02	0.050896	0.045860
3.302500e+02	0.054037	0.046450
3.305000e+02	0.057324	0.046000
3.307500e+02	0.060751	0.047240
3.310000e+02	0.064312	0.048820
3.312500e+02	0.068001	0.049060
3.315000e+02	0.071812	0.049730
3.317500e+02	0.075740	0.050490
3.320000e+02	0.079779	0.051100
3.322500e+02	0.083922	0.052390
3.325000e+02	0.088163	0.053240
3.327500e+02	0.092498	0.054090
3.330000e+02	0.096921	0.054840
3.332500e+02	0.101425	0.055930
3.335000e+02	0.106006	0.056730
3.337500e+02	0.110658	0.057590
3.340000e+02	0.115376	0.058230
3.342500e+02	0.120154	0.059090
3.345000e+02	0.124989	0.060050
3.347500e+02	0.129874	0.061580
3.350000e+02	0.134805	0.062660
3.352500e+02	0.139778	0.063340
3.355000e+02	0.144788	0.064070
3.357500e+02	0.149832	0.065050
3.360000e+02	0.154904	0.066010
3.362500e+02	0.160000	0.067130
3.365000e+02	0.165117	0.068510
3.367500e+02	0.170251	0.070070
3.370000e+02	0.175399	0.070940
3.372500e+02	0.180557	0.071360
3.375000e+02	0.185722	0.072840
3.377500e+02	0.190891	0.074140
3.380000e+02	0.196061	0.074880
3.382500e+02	0.201229	0.076500
3.385000e+02	0.206392	0.077740
3.387500e+02	0.211548	0.077680
3.390000e+02	0.216694	0.079310
3.392500e+02	0.221828	0.081020
3.395000e+02	0.226948	0.081890
3.397500e+02	0.232051	0.083150
3.400000e+02	0.237136	0.084310
3.402500e+02	0.242202	0.084520
3.405000e+02	0.247246	0.086110
3.407500e+02	0.252266	0.087470
3.410000e+02	0.257261	0.087660
3.412500e+02	0.262230	0.088540
3.415000e+02	0.267172	0.090130
3.417500e+02	0.272084	0.091910
3.420000e+02	0.276965	0.092700
3.422500e+02	0.281817	0.092720
3.425000e+02	0.286636	0.094710
3.427500e+02	0.291422	0.096960
3.430000e+02	0.296174	0.096400
3.432500e+02	0.300892	0.096670
3.435000e+02	0.305574	0.098740
3.437500e+02	0.310221	0.099520
3.440000e+02	0.314830	0.100300
3.442500e+02	0.319403	0.101930
3.445000e+02	0.323938	0.102530
3.447500e+02	0.328436	0.103210
3.450000e+02	0.332896	0.105000
3.452500e+02	0.337317	0.105930
3.455000e+02	0.341700	0.106460
3.457500e+02	0.346044	0.107710
3.460000e+02	0.350348	0.108800
3.462500e+02	0.354615	0.109840
3.465000e+02	0.358842	0.110850
3.467500e+02	0.363029	0.111530
3.470000e+02	0.367180	0.112570
3.472500e+02	0.371291	0.113560
3.475000e+02	0.375362	0.114660
3.477500e+02	0.379395	0.116200
3.480000e+02	0.383392	0.117110
3.482500e+02	0.387350	0.117920
3.485000e+02	0.391269	0.119070
3.487500e+02	0.395149	0.120340
3.490000e+02	0.398995	0.121750
3.492500e+02	0.402805	0.121960
3.495000e+02	0.406577	0.122140
3.497500e+02	0.410315	0.123580
3.500000e+02	0.414019	0.125430
3.502500e+02	0.417686	0.126370
3.505000e+02	0.421320	0.127080
3.507500e+02	0.424920	0.128220
3.510000e+02	0.428487	0.129260
3.512500e+02	0.432021	0.130050
3.515000e+02	0.435523	0.131630
3.517500e+02	0.438993	0.132340
3.520000e+02	0.442431	0.132590
3.522500e+02	0.445839	0.133990
3.525000e+02	0.449216	0.135250
3.527500e+02	0.452563	0.135960
3.530000e+02	0.455880	0.136490
3.532500e+02	0.459168	0.137520
3.535000e+02	0.462426	0.138940
3.537500e+02	0.465655	0.140110
3.540000e+02	0.468855	0.141370
3.542500e+02	0.472025	0.141970
3.545000e+02	0.475166	0.142060
3.547500e+02	0.478278	0.144050
3.550000e+02	0.481360	0.145610
3.552500e+02	0.484412	0.145530
3.555000e+02	0.487436	0.146480
3.557500e+02	0.490429	0.147900
3.560000e+02	0.493386	0.148670
3.562500e+02	0.496317	0.150020
3.565000e+02	0.499215	0.150470
3.567500e+02	0.502067	0.151550
3.570000e+02	0.504887	0.153490
3.572500e+02	0.507679	0.153520
3.575000e+02	0.510443	0.153360
3.577500e+02	0.513167	0.154760
3.580000e+02	0.515842	0.156500
3.582500e+02	0.518478	0.157020
3.585000e+02	0.521080	0.158420
3.587500e+02	0.523634	0.160110
3.590000e+02	0.526142	0.160370
3.592500e+02	0.528611	0.161580
3.595000e+02	0.531031	0.162940
3.597500e+02	0.533401	0.162990
3.600000e+02	0.535725	0.163400
3.602500e+02	0.537998	0.164680
3.605000e+02	0.540218	0.165160
3.607500e+02	0.542386	0.165120
3.610000e+02	0.544501	0.165590
3.612500e+02	0.546559	0.166590
3.615000e+02	0.548560	0.167560
3.617500e+02	0.550506	0.168550
3.620000e+02	0.552393	0.169490
3.622500e+02	0.554218	0.169160
3.625000e+02	0.555985	0.169320
3.627500e+02	0.557691	0.170690
3.630000e+02	0.559334	0.171170
3.632500e+02	0.560914	0.170630
3.635000e+02	0.562431	0.171500
3.637500e+02	0.563882	0.172820
3.640000e+02	0.565269	0.173210
3.642500e+02	0.566591	0.173760
3.645000e+02	0.567848	0.174870
3.647500e+02	0.569037	0.175230
3.650000e+02	0.570161	0.175290
3.652500e+02	0.571218	0.175630
3.655000e+02	0.572207	0.175570
3.657500e+02	0.573130	0.176170
3.660000e+02	0.573985	0.176860
3.662500e+02	0.574774	0.177020
3.665000e+02	0.575496	0.177070
3.667500e+02	0.576149	0.177630
3.670000e+02	0.576736	0.177830
3.672500e+02	0.577256	0.177360
3.675000e+02	0.577709	0.177590
3.677500e+02	0.578095	0.177940
3.680000e+02	0.578417	0.178460
3.682500e+02	0.578673	0.179330
3.685000e+02	0.578860	0.179920
3.687500e+02	0.578986	0.179710
3.690000e+02	0.579047	0.179300
3.692500e+02	0.579041	0.179350
3.695000e+02	0.578973	0.179730
3.697500e+02	0.578846	0.179960
3.700000e+02	0.578653	0.180440
3.702500e+02	0.578394	0.180340
3.705000e+02	0.578084	0.180390
3.707500e+02	0.577714	0.180540
3.710000e+02	0.577271	0.181050
3.712500e+02	0.576784	0.181590
3.715000e+02	0.576248	0.181400
3.717500e+02	0.575633	0.181400
3.720000e+02	0.574939	0.182050
3.722500e+02	0.574216	0.181860
3.725000e+02	0.573463	0.181400
3.727500e+02	0.572673	0.181410
3.730000e+02	0.571802	0.181470
3.732500e+02	0.570864	0.181970
3.735000e+02	0.569896	0.181970
3.737500e+02	0.568891	0.181730
3.740000e+02	0.567819	0.181640
3.742500e+02	0.566703	0.181640
3.745000e+02	0.565560	0.181250
3.747500e+02	0.564364	0.181040
3.750000e+02	0.563124	0.181310
3.752500e+02	0.561853	0.181420
3.755000e+02	0.560545	0.180720
3.757500e+02	0.559193	0.180200
3.760000e+02	0.557808	0.180380
3.762500e+02	0.556397	0.180880
3.765000e+02	0.554948	0.181260
3.767500e+02	0.553467	0.181300
3.770000e+02	0.551962	0.180470
3.772500e+02	0.550429	0.180380
3.775000e+02	0.548867	0.180530
3.777500e+02	0.547281	0.180120
3.780000e+02	0.545676	0.180100
3.782500e+02	0.544045	0.180240
3.785000e+02	0.542392	0.180160
3.787500e+02	0.540724	0.179730
3.790000e+02	0.539037	0.179260
3.792500e+02	0.537330	0.178720
3.795000e+02	0.535609	0.178040
3.797500e+02	0.533876	0.177410
3.800000e+02	0.532126	0.177530
3.802500e+02	0.530364	0.177890
3.805000e+02	0.528591	0.178330
3.807500e+02	0.526808	0.178190
3.810000e+02	0.525012	0.178490
3.812500e+02	0.523207	0.178290
3.815000e+02	0.521395	0.178580
3.817500e+02	0.519573	0.178390
3.820000e+02	0.517742	0.177760
3.822500e+02	0.515906	0.177350
3.825000e+02	0.514062	0.177260
3.827500e+02	0.512210	0.176970
3.830000e+02	0.510352	0.176410
3.832500e+02	0.508489	0.176270
3.835000e+02	0.506619	0.176610
3.837500e+02	0.504743	0.177140
3.840000e+02	0.502861	0.176450
3.842500e+02	0.500973	0.175600
3.845000e+02	0.499079	0.174970
3.847500e+02	0.497179	0.174970
3.850000e+02	0.495273	0.174700
3.852500e+02	0.493362	0.175070
3.855000e+02	0.491445	0.174890
3.857500e+02	0.489521	0.174550
3.860000e+02	0.487590	0.175000
3.862500e+02	0.485652	0.175270
3.865000e+02	0.483707	0.175150
3.867500e+02	0.481755	0.174360
3.870000e+02	0.479796	0.173730
3.872500e+02	0.477830	0.173090
3.875000e+02	0.475857	0.172360
3.877500e+02	0.473876	0.171930
3.880000e+02	0.471887	0.171770
3.882500e+02	0.469890	0.171560
3.885000e+02	0.467886	0.170960
3.887500e+02	0.465874	0.170600
3.890000e+02	0.463854	0.170250
3.892500e+02	0.461825	0.170240
3.895000e+02	0.459788	0.170270
3.897500e+02	0.457741	0.170120
3.900000e+02	0.455686	0.170780
3.902500e+02	0.453623	0.171270
3.905000e+02	0.451551	0.169790
3.907500e+02	0.449471	0.168590
3.910000e+02	0.447383	0.168880
3.912500e+02	0.445285	0.168660
3.915000e+02	0.443178	0.167380
3.917500e+02	0.441062	0.166810
3.920000e+02	0.438938	0.166840
3.922500e+02	0.436806	0.166150
3.925000e+02	0.434665	0.165090
3.927500e+02	0.432516	0.164000
3.930000e+02	0.430358	0.163530
3.932500e+02	0.428192	0.163350
3.935000e+02	0.426018	0.163700
