Wavelength(nm)	R_simulated	R_experimental
3.065000e+02	0.318225	0.122860
3.067500e+02	0.323591	0.123980
3.070000e+02	0.328888	0.124540
3.072500e+02	0.334115	0.125500
3.075000e+02	0.339272	0.126880
3.077500e+02	0.344359	0.127800
3.080000e+02	0.349377	0.128580
3.082500e+02	0.354323	0.129530
3.085000e+02	0.359201	0.130370
3.087500e+02	0.364007	0.131370
3.090000e+02	0.368744	0.132130
3.092500e+02	0.373412	0.132980
3.095000e+02	0.378012	0.133920
3.097500e+02	0.382542	0.134710
3.100000e+02	0.387002	0.135500
3.102500e+02	0.391396	0.136170
3.105000e+02	0.395723	0.136750
3.107500e+02	0.399981	0.137800
3.110000e+02	0.404173	0.138640
3.112500e+02	0.408298	0.139540
3.115000e+02	0.412357	0.140770
3.117500e+02	0.416351	0.141300
3.120000e+02	0.420281	0.141500
3.122500e+02	0.424145	0.142510
3.125000e+02	0.427946	0.143500
3.127500e+02	0.431683	0.144050
3.130000e+02	0.435358	0.144580
3.132500e+02	0.438970	0.145250
3.135000e+02	0.442521	0.146110
3.137500e+02	0.446011	0.146650
3.140000e+02	0.449441	0.147240
3.142500e+02	0.452810	0.148100
3.145000e+02	0.456120	0.148640
3.147500e+02	0.459372	0.149170
3.150000e+02	0.462565	0.149730
3.152500e+02	0.465700	0.150140
3.155000e+02	0.468779	0.150900
3.157500e+02	0.471800	0.151910
3.160000e+02	0.474766	0.152190
3.162500e+02	0.477676	0.152380
3.165000e+02	0.480532	0.153040
3.167500e+02	0.483334	0.153560
3.170000e+02	0.486082	0.153700
3.172500e+02	0.488778	0.154380
3.175000e+02	0.491421	0.155100
3.177500e+02	0.494012	0.155220
3.180000e+02	0.496552	0.155790
3.182500e+02	0.499041	0.156640
3.185000e+02	0.501480	0.157070
3.187500e+02	0.503870	0.157460
3.190000e+02	0.506211	0.157800
3.192500e+02	0.508503	0.158140
3.195000e+02	0.510748	0.158710
3.197500e+02	0.512944	0.159420
3.200000e+02	0.515094	0.159980
3.202500e+02	0.517198	0.160180
3.205000e+02	0.519257	0.160250
3.207500e+02	0.521270	0.160740
3.210000e+02	0.523238	0.161240
3.212500e+02	0.525162	0.161370
3.215000e+02	0.527043	0.161640
3.217500e+02	0.528880	0.161950
3.220000e+02	0.530675	0.162530
3.222500e+02	0.532429	0.163000
3.225000e+02	0.534140	0.163410
3.227500e+02	0.535810	0.163690
3.230000e+02	0.537439	0.163740
3.232500e+02	0.539029	0.163960
3.235000e+02	0.540579	0.164520
3.237500e+02	0.542089	0.164840
3.240000e+02	0.543561	0.164940
3.242500e+02	0.544994	0.165080
3.245000e+02	0.546389	0.165360
3.247500e+02	0.547747	0.165730
3.250000e+02	0.549068	0.165400
3.252500e+02	0.550352	0.165680
3.255000e+02	0.551600	0.166460
3.257500e+02	0.552812	0.166570
3.260000e+02	0.553989	0.166970
3.262500e+02	0.555131	0.167830
3.265000e+02	0.556238	0.167860
3.267500e+02	0.557311	0.167570
3.270000e+02	0.558351	0.167670
3.272500e+02	0.559357	0.168100
3.275000e+02	0.560330	0.168230
3.277500e+02	0.561270	0.167940
3.280000e+02	0.562178	0.168030
3.282500e+02	0.563054	0.168490
3.285000e+02	0.563898	0.168770
3.287500e+02	0.564711	0.169010
3.290000e+02	0.565493	0.169190
3.292500e+02	0.566245	0.169560
3.295000e+02	0.566966	0.169870
3.297500e+02	0.567657	0.169600
3.300000e+02	0.568319	0.170150
3.302500e+02	0.568950	0.170390
3.305000e+02	0.569553	0.169810
3.307500e+02	0.570127	0.170060
3.310000e+02	0.570672	0.170670
3.312500e+02	0.571190	0.170710
3.315000e+02	0.571679	0.171090
3.317500e+02	0.572141	0.171270
3.320000e+02	0.572576	0.171170
3.322500e+02	0.572983	0.171310
3.325000e+02	0.573363	0.171250
3.327500e+02	0.573717	0.171210
3.330000e+02	0.574044	0.171250
3.332500e+02	0.574345	0.171570
3.335000e+02	0.574620	0.171780
3.337500e+02	0.574869	0.171970
3.340000e+02	0.575094	0.171930
3.342500e+02	0.575292	0.171970
3.345000e+02	0.575466	0.172090
3.347500e+02	0.575615	0.172520
3.350000e+02	0.575739	0.172690
3.352500e+02	0.575839	0.172600
3.355000e+02	0.575915	0.172420
3.357500e+02	0.575966	0.172560
3.360000e+02	0.575994	0.172710
3.362500e+02	0.575998	0.172570
3.365000e+02	0.575978	0.172450
3.367500e+02	0.575935	0.172680
3.370000e+02	0.575870	0.172670
3.372500e+02	0.575781	0.172620
3.375000e+02	0.575669	0.173040
3.377500e+02	0.575535	0.172980
3.380000e+02	0.575377	0.172660
3.382500e+02	0.575198	0.172940
3.385000e+02	0.574997	0.173160
3.387500e+02	0.574773	0.172510
3.390000e+02	0.574527	0.172530
3.392500e+02	0.574260	0.172570
3.395000e+02	0.573970	0.172270
3.397500e+02	0.573659	0.172540
3.400000e+02	0.573326	0.172960
3.402500e+02	0.572972	0.172530
3.405000e+02	0.572596	0.172720
3.407500e+02	0.572199	0.172800
3.410000e+02	0.571781	0.171910
3.412500e+02	0.571342	0.171380
3.415000e+02	0.570882	0.171280
3.417500e+02	0.570400	0.171550
3.420000e+02	0.569898	0.171590
3.422500e+02	0.569375	0.171100
3.425000e+02	0.568831	0.171540
3.427500e+02	0.568267	0.172010
3.430000e+02	0.567681	0.170900
3.432500e+02	0.567075	0.170190
3.435000e+02	0.566449	0.170560
3.437500e+02	0.565801	0.170080
3.440000e+02	0.565134	0.169590
3.442500e+02	0.564445	0.169860
3.445000e+02	0.563737	0.169720
3.447500e+02	0.563008	0.169720
3.450000e+02	0.562258	0.170260
3.452500e+02	0.561488	0.169880
3.455000e+02	0.560699	0.169120
3.457500e+02	0.559888	0.169130
3.460000e+02	0.559057	0.168990
3.462500e+02	0.558207	0.168810
3.465000e+02	0.557336	0.168740
3.467500e+02	0.556443	0.168480
3.470000e+02	0.555533	0.168360
3.472500e+02	0.554603	0.168130
3.475000e+02	0.553650	0.167940
3.477500e+02	0.552679	0.168100
3.480000e+02	0.551689	0.167760
3.482500e+02	0.550678	0.167440
3.485000e+02	0.549645	0.167410
3.487500e+02	0.548590	0.167470
3.490000e+02	0.547519	0.167500
3.492500e+02	0.546428	0.166740
3.495000e+02	0.545314	0.165920
3.497500e+02	0.544181	0.166060
3.500000e+02	0.543029	0.166650
3.502500e+02	0.541855	0.166450
3.505000e+02	0.540660	0.165870
3.507500e+02	0.539445	0.165600
3.510000e+02	0.538208	0.165280
3.512500e+02	0.536950	0.164860
3.515000e+02	0.535670	0.165230
3.517500e+02	0.534368	0.165110
3.520000e+02	0.533042	0.164780
3.522500e+02	0.531694	0.165270
3.525000e+02	0.530322	0.165480
3.527500e+02	0.528925	0.165140
3.530000e+02	0.527504	0.164400
3.532500e+02	0.526057	0.163900
3.535000e+02	0.524582	0.163900
3.537500e+02	0.523081	0.163920
3.540000e+02	0.521551	0.164270
3.542500e+02	0.519990	0.164280
3.545000e+02	0.518399	0.163720
3.547500e+02	0.516776	0.164100
3.550000e+02	0.515119	0.164140
3.552500e+02	0.513426	0.163200
3.555000e+02	0.511700	0.163070
3.557500e+02	0.509934	0.163340
3.560000e+02	0.508125	0.163060
3.562500e+02	0.506283	0.163220
3.565000e+02	0.504397	0.162670
3.567500e+02	0.502450	0.162740
3.570000e+02	0.500457	0.163640
3.572500e+02	0.498427	0.163130
3.575000e+02	0.496359	0.162300
3.577500e+02	0.494236	0.162560
3.580000e+02	0.492043	0.163290
3.582500e+02	0.489795	0.163080
3.585000e+02	0.487502	0.163170
3.587500e+02	0.485138	0.163230
3.590000e+02	0.482710	0.162400
3.592500e+02	0.480228	0.162550
3.595000e+02	0.477675	0.162790
3.597500e+02	0.475051	0.162010
3.600000e+02	0.472365	0.161490
3.602500e+02	0.469608	0.161750
3.605000e+02	0.466772	0.161640
3.607500e+02	0.463866	0.161100
3.610000e+02	0.460890	0.160840
3.612500e+02	0.457830	0.160830
3.615000e+02	0.454693	0.160490
3.617500e+02	0.451484	0.160190
3.620000e+02	0.448191	0.160100
3.622500e+02	0.444814	0.159270
3.625000e+02	0.441362	0.158760
3.627500e+02	0.437827	0.159060
3.630000e+02	0.434203	0.158720
3.632500e+02	0.430500	0.157660
3.635000e+02	0.426719	0.157510
3.637500e+02	0.422850	0.157630
3.640000e+02	0.418897	0.157240
3.642500e+02	0.414868	0.156870
3.645000e+02	0.410751	0.156780
3.647500e+02	0.406550	0.156400
3.650000e+02	0.402273	0.155900
3.652500e+02	0.397918	0.155610
3.655000e+02	0.393479	0.154780
3.657500e+02	0.388965	0.154290
3.660000e+02	0.384379	0.153820
3.662500e+02	0.379711	0.153170
3.665000e+02	0.374970	0.152760
3.667500e+02	0.370164	0.152690
3.670000e+02	0.365287	0.152160
3.672500e+02	0.360340	0.151130
3.675000e+02	0.355334	0.150660
3.677500e+02	0.350270	0.150220
3.680000e+02	0.345144	0.149650
3.682500e+02	0.339965	0.149420
3.685000e+02	0.334738	0.149260
3.687500e+02	0.329457	0.148750
3.690000e+02	0.324130	0.148120
3.692500e+02	0.318767	0.147810
3.695000e+02	0.313368	0.147580
3.697500e+02	0.307933	0.146970
3.700000e+02	0.302472	0.146450
3.702500e+02	0.296992	0.145600
3.705000e+02	0.291487	0.144960
3.707500e+02	0.285968	0.144380
3.710000e+02	0.280447	0.144110
3.712500e+02	0.274916	0.143770
3.715000e+02	0.269384	0.142950
3.717500e+02	0.263863	0.142270
3.720000e+02	0.258360	0.141980
3.722500e+02	0.252867	0.141080
3.725000e+02	0.247394	0.140140
3.727500e+02	0.241948	0.139520
3.730000e+02	0.236534	0.138930
3.732500e+02	0.231157	0.138690
3.735000e+02	0.225823	0.138120
3.737500e+02	0.220536	0.137280
3.740000e+02	0.215302	0.136400
3.742500e+02	0.210125	0.135650
3.745000e+02	0.205010	0.134820
3.747500e+02	0.199960	0.134270
3.750000e+02	0.194981	0.134030
3.752500e+02	0.190077	0.133680
3.755000e+02	0.185252	0.132630
3.757500e+02	0.180508	0.131690
3.760000e+02	0.175850	0.131040
3.762500e+02	0.171283	0.130510
3.765000e+02	0.166805	0.129950
3.767500e+02	0.162422	0.129450
3.770000e+02	0.158137	0.128380
3.772500e+02	0.153950	0.127880
3.775000e+02	0.149863	0.127360
3.777500e+02	0.145878	0.126180
3.780000e+02	0.141998	0.125480
3.782500e+02	0.138222	0.125070
3.785000e+02	0.134550	0.124490
3.787500e+02	0.130986	0.123600
3.790000e+02	0.127527	0.122730
3.792500e+02	0.124174	0.122020
3.795000e+02	0.120927	0.121370
3.797500e+02	0.117787	0.120710
3.800000e+02	0.114752	0.120220
3.802500e+02	0.111821	0.119730
3.805000e+02	0.108994	0.119280
3.807500e+02	0.106269	0.118350
3.810000e+02	0.103647	0.117710
