Wavelength	Reflectance
6.200000e+00	0.013332
6.196902e+00	0.013294
6.193806e+00	0.013238
6.190714e+00	0.013168
6.187625e+00	0.013085
6.184539e+00	0.012989
6.181456e+00	0.012882
6.178376e+00	0.012763
6.175299e+00	0.012634
6.172225e+00	0.012494
6.169154e+00	0.012344
6.166087e+00	0.011695
6.163022e+00	0.010986
6.159960e+00	0.010216
6.156902e+00	0.009384
6.153846e+00	0.008492
6.150794e+00	0.007538
6.147744e+00	0.006524
6.144698e+00	0.005452
6.141654e+00	0.004324
6.138614e+00	0.003145
6.135576e+00	0.001807
6.132542e+00	0.000275
6.129511e+00	-0.001497
6.126482e+00	-0.003563
6.123457e+00	-0.005991
6.120434e+00	-0.008863
6.117415e+00	-0.012279
6.114398e+00	-0.016365
6.111385e+00	-0.021279
6.108374e+00	-0.027218
6.105367e+00	-0.033833
6.102362e+00	-0.041161
6.099361e+00	-0.049258
6.096362e+00	-0.058158
6.093366e+00	-0.067865
6.090373e+00	-0.078359
6.087383e+00	-0.089585
6.084396e+00	-0.101471
6.081412e+00	-0.113944
6.078431e+00	-0.126981
6.075453e+00	-0.140759
6.072478e+00	-0.154001
6.069506e+00	-0.166139
6.066536e+00	-0.176548
6.063570e+00	-0.184225
6.060606e+00	-0.187566
6.057645e+00	-0.184043
6.054688e+00	-0.169750
6.051733e+00	-0.138767
6.048780e+00	-0.082347
6.045831e+00	0.013438
6.042885e+00	0.149542
6.039942e+00	0.337467
6.037001e+00	0.593129
6.034063e+00	0.933450
6.031128e+00	1.370876
6.028196e+00	1.900377
6.025267e+00	2.475053
6.022341e+00	2.974972
6.019417e+00	3.202353
6.016497e+00	2.980460
6.013579e+00	2.275529
6.010664e+00	1.215899
6.007752e+00	0.036888
6.004843e+00	-1.054583
6.001936e+00	-1.945967
5.999032e+00	-2.605175
5.996132e+00	-3.043283
5.993233e+00	-3.288151
5.990338e+00	-3.372448
5.987446e+00	-3.330241
5.984556e+00	-3.196255
5.981669e+00	-3.005476
5.978785e+00	-2.785857
5.975904e+00	-2.557925
5.973025e+00	-2.335468
5.970149e+00	-2.126749
5.967276e+00	-1.935955
5.964406e+00	-1.764525
5.961538e+00	-1.612218
5.958674e+00	-1.478847
5.955812e+00	-1.359250
5.952952e+00	-1.251743
5.950096e+00	-1.155127
5.947242e+00	-1.068240
5.944391e+00	-0.990005
5.941543e+00	-0.919444
5.938697e+00	-0.855682
5.935854e+00	-0.797944
5.933014e+00	-0.745548
5.930177e+00	-0.697914
5.927342e+00	-0.654437
5.924510e+00	-0.614661
5.921681e+00	-0.578195
5.918854e+00	-0.544698
5.916031e+00	-0.513869
5.913209e+00	-0.485443
5.910391e+00	-0.459189
5.907575e+00	-0.434899
5.904762e+00	-0.412394
5.901951e+00	-0.391512
5.899144e+00	-0.371827
5.896339e+00	-0.353205
5.893536e+00	-0.335564
5.890736e+00	-0.318827
5.887939e+00	-0.302928
5.885145e+00	-0.287803
5.882353e+00	-0.273396
5.879564e+00	-0.259655
5.876777e+00	-0.246533
5.873993e+00	-0.233988
5.871212e+00	-0.221971
5.868434e+00	-0.210448
5.865658e+00	-0.199384
5.862884e+00	-0.188750
5.860113e+00	-0.178517
5.857345e+00	-0.168660
5.854580e+00	-0.159153
5.851817e+00	-0.149974
5.849057e+00	-0.141104
5.846299e+00	-0.132522
5.843544e+00	-0.124210
5.840791e+00	-0.116151
5.838041e+00	-0.108330
5.835294e+00	-0.100732
5.832549e+00	-0.093342
5.829807e+00	-0.086147
5.827068e+00	-0.079136
5.824331e+00	-0.072297
5.821596e+00	-0.065618
5.818864e+00	-0.059088
5.816135e+00	-0.052700
5.813408e+00	-0.046443
5.810684e+00	-0.040308
5.807963e+00	-0.034288
5.805243e+00	-0.028372
5.802527e+00	-0.022556
5.799813e+00	-0.016830
5.797101e+00	-0.011189
5.794393e+00	-0.005625
5.791686e+00	-0.000132
5.788982e+00	0.005295
5.786281e+00	0.010663
5.783582e+00	0.015978
5.780886e+00	0.021244
5.778192e+00	0.026469
5.775501e+00	0.031656
5.772812e+00	0.036809
5.770126e+00	0.041935
5.767442e+00	0.047038
5.764761e+00	0.052122
5.762082e+00	0.057191
5.759405e+00	0.062250
5.756732e+00	0.067304
5.754060e+00	0.072356
5.751391e+00	0.077411
5.748725e+00	0.082473
5.746061e+00	0.087544
5.743400e+00	0.092629
5.740741e+00	0.097734
5.738084e+00	0.102860
5.735430e+00	0.108011
5.732779e+00	0.113191
5.730129e+00	0.118403
5.727483e+00	0.123653
5.724838e+00	0.128943
5.722197e+00	0.134277
5.719557e+00	0.139657
5.716920e+00	0.145087
5.714286e+00	0.150573
5.711654e+00	0.156116
5.709024e+00	0.161720
5.706397e+00	0.167387
5.703772e+00	0.173122
5.701149e+00	0.178930
5.698529e+00	0.184812
5.695912e+00	0.190772
5.693297e+00	0.196814
5.690684e+00	0.202939
5.688073e+00	0.209154
5.685465e+00	0.215460
5.682860e+00	0.221860
5.680257e+00	0.228357
5.677656e+00	0.234953
5.675057e+00	0.241657
5.672461e+00	0.248467
5.669867e+00	0.255387
5.667276e+00	0.262418
5.664687e+00	0.269565
5.662100e+00	0.276831
5.659516e+00	0.282100
5.656934e+00	0.287424
5.654355e+00	0.292805
5.651778e+00	0.298244
5.649203e+00	0.303743
5.646630e+00	0.309300
5.644060e+00	0.314916
5.641492e+00	0.320589
5.638927e+00	0.326320
5.636364e+00	0.332110
