Wavelength	Reflectance
6.200000e+00	0.106115
6.196902e+00	0.106248
6.193806e+00	0.106333
6.190714e+00	0.106378
6.187625e+00	0.106388
6.184539e+00	0.106366
6.181456e+00	0.106316
6.178376e+00	0.106652
6.175299e+00	0.107569
6.172225e+00	0.109017
6.169154e+00	0.110971
6.166087e+00	0.112321
6.163022e+00	0.114205
6.159960e+00	0.116696
6.156902e+00	0.119888
6.153846e+00	0.123895
6.150794e+00	0.128856
6.147744e+00	0.135277
6.144698e+00	0.143867
6.141654e+00	0.155306
6.138614e+00	0.170405
6.135576e+00	0.190195
6.132542e+00	0.216008
6.129511e+00	0.249574
6.126482e+00	0.293193
6.123457e+00	0.349984
6.120434e+00	0.424299
6.117415e+00	0.519870
6.114398e+00	0.638088
6.111385e+00	0.781909
6.108374e+00	0.957070
6.105367e+00	1.170442
6.102362e+00	1.429384
6.099361e+00	1.739620
6.096362e+00	2.099843
6.093366e+00	2.490070
6.090373e+00	2.850962
6.087383e+00	3.062467
6.084396e+00	2.969289
6.081412e+00	2.450724
6.078431e+00	1.511587
6.075453e+00	0.347665
6.072478e+00	-0.764208
6.069506e+00	-1.634283
6.066536e+00	-2.213734
6.063570e+00	-2.543419
6.060606e+00	-2.691329
6.057645e+00	-2.717484
6.054688e+00	-2.678297
6.051733e+00	-2.604338
6.048780e+00	-2.510715
6.045831e+00	-2.407417
6.042885e+00	-2.300917
6.039942e+00	-2.195299
6.037001e+00	-2.093057
6.034063e+00	-1.995636
6.031128e+00	-1.903776
6.028196e+00	-1.817866
6.025267e+00	-1.738894
6.022341e+00	-1.667103
6.019417e+00	-1.601958
6.016497e+00	-1.542861
6.013579e+00	-1.489214
6.010664e+00	-1.440439
6.007752e+00	-1.396005
6.004843e+00	-1.355427
6.001936e+00	-1.318271
5.999032e+00	-1.284449
5.996132e+00	-1.252899
5.993233e+00	-1.222886
5.990338e+00	-1.194285
5.987446e+00	-1.166982
5.984556e+00	-1.140873
5.981669e+00	-1.115865
5.978785e+00	-1.091875
5.975904e+00	-1.068827
5.973025e+00	-1.046653
5.970149e+00	-1.025295
5.967276e+00	-1.004666
5.964406e+00	-0.984693
5.961538e+00	-0.965333
5.958674e+00	-0.946548
5.955812e+00	-0.928300
5.952952e+00	-0.910559
5.950096e+00	-0.893296
5.947242e+00	-0.876486
5.944391e+00	-0.860105
5.941543e+00	-0.844131
5.938697e+00	-0.828368
5.935854e+00	-0.812694
5.933014e+00	-0.797101
5.930177e+00	-0.781580
5.927342e+00	-0.766120
5.924510e+00	-0.750717
5.921681e+00	-0.735362
5.918854e+00	-0.720047
5.916031e+00	-0.704763
5.913209e+00	-0.689501
5.910391e+00	-0.674249
5.907575e+00	-0.658997
5.904762e+00	-0.643735
5.901951e+00	-0.628453
5.899144e+00	-0.613144
5.896339e+00	-0.597802
5.893536e+00	-0.582417
5.890736e+00	-0.566981
5.887939e+00	-0.551483
5.885145e+00	-0.535917
5.882353e+00	-0.520273
5.879564e+00	-0.504544
5.876777e+00	-0.488720
5.873993e+00	-0.472789
5.871212e+00	-0.456743
5.868434e+00	-0.440574
5.865658e+00	-0.424271
5.862884e+00	-0.407824
5.860113e+00	-0.391216
5.857345e+00	-0.374444
5.854580e+00	-0.357496
5.851817e+00	-0.340361
5.849057e+00	-0.323027
5.846299e+00	-0.305479
5.843544e+00	-0.287709
5.840791e+00	-0.269705
5.838041e+00	-0.251453
5.835294e+00	-0.232939
5.832549e+00	-0.214146
5.829807e+00	-0.195066
5.827068e+00	-0.175684
5.824331e+00	-0.155987
5.821596e+00	-0.135955
5.818864e+00	-0.115571
5.816135e+00	-0.094824
5.813408e+00	-0.073699
5.810684e+00	-0.052178
5.807963e+00	-0.030241
5.805243e+00	-0.007868
5.802527e+00	0.014954
5.799813e+00	0.038241
5.797101e+00	0.062014
5.794393e+00	0.086297
5.791686e+00	0.111110
5.788982e+00	0.136468
5.786281e+00	0.162394
5.783582e+00	0.188908
5.780886e+00	0.216043
5.778192e+00	0.243817
5.775501e+00	0.272247
5.772812e+00	0.301356
5.770126e+00	0.331169
5.767442e+00	0.361715
5.764761e+00	0.393017
5.762082e+00	0.425097
5.759405e+00	0.457978
5.756732e+00	0.491687
5.754060e+00	0.526263
5.751391e+00	0.561723
5.748725e+00	0.598085
5.746061e+00	0.635373
5.743400e+00	0.673614
5.740741e+00	0.712844
5.738084e+00	0.753078
5.735430e+00	0.794335
5.732779e+00	0.836637
5.730129e+00	0.880003
5.727483e+00	0.924469
5.724838e+00	0.970041
5.722197e+00	1.016723
5.719557e+00	1.064527
5.716920e+00	1.113465
5.714286e+00	1.163556
5.711654e+00	1.214789
5.709024e+00	1.267155
5.706397e+00	1.320645
5.703772e+00	1.375243
5.701149e+00	1.430939
5.698529e+00	1.487690
5.695912e+00	1.545448
5.693297e+00	1.604160
5.690684e+00	1.663770
5.688073e+00	1.724205
5.685465e+00	1.785371
5.682860e+00	1.847159
5.680257e+00	1.909446
5.677656e+00	1.972092
5.675057e+00	2.034920
5.672461e+00	2.097740
5.669867e+00	2.160336
5.667276e+00	2.222466
5.664687e+00	2.283863
5.662100e+00	2.344189
5.659516e+00	2.387141
5.656934e+00	2.428928
5.654355e+00	2.469374
5.651778e+00	2.508289
5.649203e+00	2.545411
5.646630e+00	2.580540
5.644060e+00	2.613486
5.641492e+00	2.644023
5.638927e+00	2.671912
5.636364e+00	2.696799
