Wavelength	Reflectance
6.200000e+00	0.024279
6.196902e+00	0.024330
6.193806e+00	0.024380
6.190714e+00	0.024430
6.187625e+00	0.024479
6.184539e+00	0.024509
6.181456e+00	0.024521
6.178376e+00	0.024517
6.175299e+00	0.024500
6.172225e+00	0.024471
6.169154e+00	0.024431
6.166087e+00	0.024005
6.163022e+00	0.023530
6.159960e+00	0.023001
6.156902e+00	0.022413
6.153846e+00	0.021745
6.150794e+00	0.021006
6.147744e+00	0.020190
6.144698e+00	0.019291
6.141654e+00	0.018303
6.138614e+00	0.017218
6.135576e+00	0.016027
6.132542e+00	0.014723
6.129511e+00	0.013296
6.126482e+00	0.011735
6.123457e+00	0.010059
6.120434e+00	0.008305
6.117415e+00	0.006479
6.114398e+00	0.004586
6.111385e+00	0.002633
6.108374e+00	0.000628
6.105367e+00	-0.001421
6.102362e+00	-0.003503
6.099361e+00	-0.005605
6.096362e+00	-0.007716
6.093366e+00	-0.010272
6.090373e+00	-0.013356
6.087383e+00	-0.017072
6.084396e+00	-0.021543
6.081412e+00	-0.026924
6.078431e+00	-0.033408
6.075453e+00	-0.041237
6.072478e+00	-0.050714
6.069506e+00	-0.062219
6.066536e+00	-0.076235
6.063570e+00	-0.092295
6.060606e+00	-0.110850
6.057645e+00	-0.132274
6.054688e+00	-0.156932
6.051733e+00	-0.185152
6.048780e+00	-0.217208
6.045831e+00	-0.253290
6.042885e+00	-0.293504
6.039942e+00	-0.337903
6.037001e+00	-0.386578
6.034063e+00	-0.439050
6.031128e+00	-0.491376
6.028196e+00	-0.542827
6.025267e+00	-0.592826
6.022341e+00	-0.640669
6.019417e+00	-0.685307
6.016497e+00	-0.725054
6.013579e+00	-0.757205
6.010664e+00	-0.777512
6.007752e+00	-0.779500
6.004843e+00	-0.753591
6.001936e+00	-0.706781
5.999032e+00	-0.631569
5.996132e+00	-0.516999
5.993233e+00	-0.348346
5.990338e+00	-0.106142
5.987446e+00	0.234627
5.984556e+00	0.704710
5.981669e+00	1.338974
5.978785e+00	2.170863
5.975904e+00	3.190538
5.973025e+00	4.400300
5.970149e+00	5.727667
5.967276e+00	6.984421
5.964406e+00	7.824197
5.961538e+00	7.778411
5.958674e+00	6.461523
5.955812e+00	3.890412
5.952952e+00	0.605680
5.950096e+00	-2.617361
5.947242e+00	-5.188179
5.944391e+00	-6.832573
5.941543e+00	-7.669596
5.938697e+00	-7.918354
5.935854e+00	-7.786958
5.933014e+00	-7.436077
5.930177e+00	-6.976541
5.927342e+00	-6.478988
5.924510e+00	-5.985447
5.921681e+00	-5.518862
5.918854e+00	-5.094258
5.916031e+00	-4.702917
5.913209e+00	-4.344736
5.910391e+00	-4.018580
5.907575e+00	-3.722492
5.904762e+00	-3.454134
5.901951e+00	-3.211049
5.899144e+00	-2.990830
5.896339e+00	-2.791199
5.893536e+00	-2.610049
5.890736e+00	-2.445526
5.887939e+00	-2.295558
5.885145e+00	-2.158641
5.882353e+00	-2.033441
5.879564e+00	-1.918772
5.876777e+00	-1.813580
5.873993e+00	-1.716926
5.871212e+00	-1.627981
5.868434e+00	-1.546007
5.865658e+00	-1.470346
5.862884e+00	-1.400415
5.860113e+00	-1.334603
5.857345e+00	-1.272556
5.854580e+00	-1.213988
5.851817e+00	-1.158641
5.849057e+00	-1.106281
5.846299e+00	-1.056690
5.843544e+00	-1.009674
5.840791e+00	-0.965050
5.838041e+00	-0.922656
5.835294e+00	-0.882338
5.832549e+00	-0.843935
5.829807e+00	-0.807319
5.827068e+00	-0.772376
5.824331e+00	-0.738998
5.821596e+00	-0.707087
5.818864e+00	-0.676551
5.816135e+00	-0.647306
5.813408e+00	-0.619272
5.810684e+00	-0.592377
5.807963e+00	-0.566554
5.805243e+00	-0.541738
5.802527e+00	-0.517872
5.799813e+00	-0.494899
5.797101e+00	-0.472769
5.794393e+00	-0.451432
5.791686e+00	-0.430845
5.788982e+00	-0.410965
5.786281e+00	-0.391752
5.783582e+00	-0.373169
5.780886e+00	-0.355181
5.778192e+00	-0.337755
5.775501e+00	-0.320861
5.772812e+00	-0.304469
5.770126e+00	-0.288552
5.767442e+00	-0.273082
5.764761e+00	-0.258036
5.762082e+00	-0.243391
5.759405e+00	-0.229124
5.756732e+00	-0.215214
5.754060e+00	-0.201641
5.751391e+00	-0.188387
5.748725e+00	-0.175434
5.746061e+00	-0.162765
5.743400e+00	-0.150363
5.740741e+00	-0.138212
5.738084e+00	-0.126297
5.735430e+00	-0.114606
5.732779e+00	-0.103123
5.730129e+00	-0.091837
5.727483e+00	-0.080733
5.724838e+00	-0.069802
5.722197e+00	-0.059030
5.719557e+00	-0.048408
5.716920e+00	-0.037925
5.714286e+00	-0.027569
5.711654e+00	-0.017331
5.709024e+00	-0.007201
5.706397e+00	0.002829
5.703772e+00	0.012767
5.701149e+00	0.022626
5.698529e+00	0.032411
5.695912e+00	0.042131
5.693297e+00	0.051792
5.690684e+00	0.061404
5.688073e+00	0.070976
5.685465e+00	0.080514
5.682860e+00	0.090024
5.680257e+00	0.099513
5.677656e+00	0.108988
5.675057e+00	0.118459
5.672461e+00	0.127931
5.669867e+00	0.137409
5.667276e+00	0.146899
5.664687e+00	0.156406
5.662100e+00	0.165943
5.659516e+00	0.173048
5.656934e+00	0.180153
5.654355e+00	0.187262
5.651778e+00	0.194375
5.649203e+00	0.201502
5.646630e+00	0.208643
5.644060e+00	0.215799
5.641492e+00	0.222972
5.638927e+00	0.230164
5.636364e+00	0.237383
