Wavelength	Reflectance
1.500000e+02	33.781424
1.503338e+02	33.799190
1.506676e+02	33.821468
1.510013e+02	33.848228
1.513351e+02	33.870665
1.516689e+02	33.899974
1.520027e+02	33.962718
1.523364e+02	34.042297
1.526702e+02	34.113815
1.530040e+02	34.187266
1.533378e+02	34.284867
1.536716e+02	34.407684
1.540053e+02	34.535751
1.543391e+02	34.674606
1.546729e+02	34.820081
1.550067e+02	34.941193
1.553405e+02	35.018525
1.556742e+02	35.070910
1.560080e+02	35.123300
1.563418e+02	35.176660
1.566756e+02	35.226537
1.570093e+02	35.285877
1.573431e+02	35.395716
1.576769e+02	35.521022
1.580107e+02	35.553071
1.583445e+02	35.485236
1.586782e+02	35.387392
1.590120e+02	35.271072
1.593458e+02	35.131459
1.596796e+02	34.961906
1.600134e+02	34.768491
1.603471e+02	34.546777
1.606809e+02	34.300576
1.610147e+02	34.022933
1.613485e+02	33.738392
1.616822e+02	33.481132
1.620160e+02	33.252686
1.623498e+02	33.062773
1.626836e+02	32.882786
1.630174e+02	32.663942
1.633511e+02	32.314005
1.636849e+02	31.899169
1.640187e+02	31.579596
1.643525e+02	31.396146
1.646862e+02	31.245778
1.650200e+02	31.046503
1.653538e+02	30.644094
1.656876e+02	30.150263
1.660214e+02	29.841146
1.663551e+02	29.731814
1.666889e+02	29.657352
1.670227e+02	29.560132
1.673565e+02	29.381828
1.676903e+02	29.148964
1.680240e+02	28.924853
1.683578e+02	28.724688
1.686916e+02	28.529094
1.690254e+02	28.337526
1.693591e+02	28.139800
1.696929e+02	27.941461
1.700267e+02	27.760673
1.703605e+02	27.601515
1.706943e+02	27.452798
1.710280e+02	27.306210
1.713618e+02	27.115479
1.716956e+02	26.911213
1.720294e+02	26.773391
1.723632e+02	26.707480
1.726969e+02	26.659561
1.730307e+02	26.597291
1.733645e+02	26.488272
1.736983e+02	26.359107
1.740320e+02	26.262272
1.743658e+02	26.203092
1.746996e+02	26.151420
1.750334e+02	26.090288
1.753672e+02	26.002136
1.757009e+02	25.889651
1.760347e+02	25.762261
1.763685e+02	25.582972
1.767023e+02	25.387621
1.770360e+02	25.278054
1.773698e+02	25.235841
1.777036e+02	25.196101
1.780374e+02	25.145211
1.783712e+02	24.991264
1.787049e+02	24.765684
1.790387e+02	24.592634
1.793725e+02	24.479689
1.797063e+02	24.378265
1.800401e+02	24.285694
1.803738e+02	24.197662
1.807076e+02	24.109365
1.810414e+02	24.019520
1.813752e+02	23.944254
1.817089e+02	23.887931
1.820427e+02	23.834231
1.823765e+02	23.770193
1.827103e+02	23.696570
1.830441e+02	23.618675
1.833778e+02	23.502228
1.837116e+02	23.394850
1.840454e+02	23.368580
1.843792e+02	23.396754
1.847130e+02	23.434080
1.850467e+02	23.468985
1.853805e+02	23.487107
1.857143e+02	23.490378
1.860481e+02	23.488013
1.863818e+02	23.472891
1.867156e+02	23.455821
1.870494e+02	23.456055
1.873832e+02	23.465884
1.877170e+02	23.482215
1.880507e+02	23.510347
1.883845e+02	23.550934
1.887183e+02	23.594796
1.890521e+02	23.632737
1.893858e+02	23.666190
1.897196e+02	23.697804
1.900534e+02	23.726700
1.903872e+02	23.753223
1.907210e+02	23.779933
1.910547e+02	23.808402
1.913885e+02	23.849900
1.917223e+02	23.902384
1.920561e+02	23.954988
1.923899e+02	24.007596
1.927236e+02	24.061672
1.930574e+02	24.114126
1.933912e+02	24.163949
1.937250e+02	24.214735
1.940587e+02	24.270553
1.943925e+02	24.332955
1.947263e+02	24.400735
1.950601e+02	24.472236
1.953939e+02	24.548228
1.957276e+02	24.628175
1.960614e+02	24.709059
1.963952e+02	24.790397
1.967290e+02	24.871012
1.970628e+02	24.949014
1.973965e+02	25.024092
1.977303e+02	25.097576
1.980641e+02	25.161070
1.983979e+02	25.196804
1.987316e+02	25.185116
1.990654e+02	25.133348
1.993992e+02	25.025333
1.997330e+02	24.922715
2.000668e+02	24.876581
2.004005e+02	24.243232
2.007343e+02	23.756716
2.010681e+02	27.607291
2.014019e+02	43.028541
2.017356e+02	60.001533
2.020694e+02	65.113222
2.024032e+02	65.350995
2.027370e+02	65.137681
2.030708e+02	64.526513
2.034045e+02	65.879919
2.037383e+02	67.752223
2.040721e+02	66.478501
2.044059e+02	63.490696
2.047397e+02	60.541439
2.050734e+02	57.039748
2.054072e+02	52.620680
2.057410e+02	47.778714
2.060748e+02	43.400064
2.064085e+02	39.619489
2.067423e+02	36.011461
2.070761e+02	32.245075
2.074099e+02	28.402684
2.077437e+02	24.686333
2.080774e+02	21.224261
2.084112e+02	18.190677
2.087450e+02	15.769266
2.090788e+02	14.116339
2.094126e+02	13.338369
2.097463e+02	13.472249
2.100801e+02	14.478639
2.104139e+02	16.252653
2.107477e+02	18.646029
2.110814e+02	21.493336
2.114152e+02	24.635327
2.117490e+02	27.933275
2.120828e+02	31.274839
2.124166e+02	34.575974
2.127503e+02	37.777354
2.130841e+02	40.839188
2.134179e+02	43.737755
2.137517e+02	46.460381
2.140854e+02	49.002618
2.144192e+02	51.365818
2.147530e+02	53.554298
2.150868e+02	55.574898
2.154206e+02	57.436249
2.157543e+02	59.147637
2.160881e+02	60.717921
2.164219e+02	62.156377
2.167557e+02	63.471900
2.170895e+02	64.672685
2.174232e+02	65.766736
2.177570e+02	66.761408
2.180908e+02	67.663377
2.184246e+02	68.478886
2.187583e+02	69.213323
2.190921e+02	69.871806
2.194259e+02	70.459018
2.197597e+02	70.978989
2.200935e+02	71.435225
2.204272e+02	71.830991
2.207610e+02	72.169093
2.210948e+02	72.451915
2.214286e+02	72.681604
2.217623e+02	72.859837
2.220961e+02	72.988143
2.224299e+02	73.067775
2.227637e+02	73.099503
2.230975e+02	73.083990
2.234312e+02	73.021667
2.237650e+02	72.912787
2.240988e+02	72.757380
2.244326e+02	72.555233
2.247664e+02	72.306060
2.251001e+02	72.009326
2.254339e+02	71.664201
2.257677e+02	71.269866
2.261015e+02	70.825347
2.264352e+02	70.329461
2.267690e+02	69.780982
2.271028e+02	69.178559
2.274366e+02	68.520486
2.277704e+02	67.805355
2.281041e+02	67.031667
2.284379e+02	66.197478
2.287717e+02	65.301023
2.291055e+02	64.340535
2.294393e+02	63.314380
2.297730e+02	62.220690
2.301068e+02	61.057483
2.304406e+02	59.823386
2.307744e+02	58.516999
2.311081e+02	57.137142
2.314419e+02	55.682399
2.317757e+02	54.152036
2.321095e+02	52.545485
2.324433e+02	50.863834
2.327770e+02	49.107265
2.331108e+02	47.277947
2.334446e+02	45.377486
2.337784e+02	43.410578
2.341121e+02	41.381857
2.344459e+02	39.297243
2.347797e+02	37.166457
2.351135e+02	34.999426
2.354473e+02	32.809099
2.357810e+02	30.611335
2.361148e+02	28.423343
2.364486e+02	26.267551
2.367824e+02	24.166772
2.371162e+02	22.147114
2.374499e+02	20.237719
2.377837e+02	18.466684
2.381175e+02	16.867451
2.384513e+02	15.462165
2.387850e+02	14.284317
2.391188e+02	13.354345
2.394526e+02	12.691553
2.397864e+02	12.307282
2.401202e+02	12.207717
2.404539e+02	12.391602
2.407877e+02	12.849767
2.411215e+02	13.567699
2.414553e+02	14.524971
2.417891e+02	15.696917
2.421228e+02	17.055983
2.424566e+02	18.573378
2.427904e+02	20.220602
2.431242e+02	21.968758
2.434579e+02	23.791755
2.437917e+02	25.665745
2.441255e+02	27.568454
2.444593e+02	29.481917
2.447931e+02	31.389071
2.451268e+02	33.277632
2.454606e+02	35.135917
2.457944e+02	36.955881
2.461282e+02	38.729762
2.464619e+02	40.452902
2.467957e+02	42.121313
2.471295e+02	43.732554
2.474633e+02	45.285359
2.477971e+02	46.778948
2.481308e+02	48.212860
2.484646e+02	49.587728
2.487984e+02	50.904935
2.491322e+02	52.165180
2.494660e+02	53.369683
2.497997e+02	54.520665
2.501335e+02	55.619775
2.504673e+02	56.668692
2.508011e+02	57.669327
2.511348e+02	58.623665
2.514686e+02	59.533649
2.518024e+02	60.401066
2.521362e+02	61.227727
2.524700e+02	62.015443
2.528037e+02	62.766068
2.531375e+02	63.481223
2.534713e+02	64.162603
2.538051e+02	64.811699
2.541389e+02	65.429890
2.544726e+02	66.018948
2.548064e+02	66.580133
2.551402e+02	67.114599
2.554740e+02	67.623562
2.558077e+02	68.108124
2.561415e+02	68.569418
2.564753e+02	69.008502
2.568091e+02	69.426270
2.571429e+02	69.823607
2.574766e+02	70.201455
2.578104e+02	70.560553
2.581442e+02	70.901599
2.584780e+02	71.225212
2.588117e+02	71.531969
2.591455e+02	71.822543
2.594793e+02	72.097521
2.598131e+02	72.357141
2.601469e+02	72.601909
2.604806e+02	72.832408
2.608144e+02	73.048779
2.611482e+02	73.251031
2.614820e+02	73.439701
2.618158e+02	73.615159
2.621495e+02	73.777327
2.624833e+02	73.926360
2.628171e+02	74.062162
2.631509e+02	74.184900
2.634846e+02	74.294916
2.638184e+02	74.392042
2.641522e+02	74.476032
2.644860e+02	74.546928
2.648198e+02	74.604677
2.651535e+02	74.649174
2.654873e+02	74.680266
2.658211e+02	74.697933
2.661549e+02	74.701991
2.664887e+02	74.692210
2.668224e+02	74.668422
2.671562e+02	74.630554
2.674900e+02	74.578349
2.678238e+02	74.511556
2.681575e+02	74.430091
2.684913e+02	74.333770
2.688251e+02	74.222402
2.691589e+02	74.095725
2.694927e+02	73.953681
2.698264e+02	73.795994
2.701602e+02	73.622589
2.704940e+02	73.433203
2.708278e+02	73.227781
2.711615e+02	73.006125
2.714953e+02	72.768209
2.718291e+02	72.513820
2.721629e+02	72.242749
2.724967e+02	71.955109
2.728304e+02	71.651039
2.731642e+02	71.330233
2.734980e+02	70.992388
2.738318e+02	70.637826
2.741656e+02	70.266511
2.744993e+02	69.878624
2.748331e+02	69.474109
2.751669e+02	69.052817
2.755007e+02	68.614724
2.758344e+02	68.160554
2.761682e+02	67.690228
2.765020e+02	67.203730
2.768358e+02	66.701141
2.771696e+02	66.182734
2.775033e+02	65.648653
2.778371e+02	65.099290
2.781709e+02	64.534593
2.785047e+02	63.954566
2.788385e+02	63.359434
2.791722e+02	62.749421
2.795060e+02	62.124264
2.798398e+02	61.483823
2.801736e+02	60.827897
2.805073e+02	60.156520
2.808411e+02	59.468736
2.811749e+02	58.764349
2.815087e+02	58.042228
2.818425e+02	57.302166
2.821762e+02	56.542939
2.825100e+02	55.764532
2.828438e+02	54.964189
2.831776e+02	54.141738
2.835113e+02	53.295568
2.838451e+02	52.425834
2.841789e+02	51.530051
2.845127e+02	50.608971
2.848465e+02	49.659804
2.851802e+02	48.684383
2.855140e+02	47.678676
2.858478e+02	46.648716
2.861816e+02	45.587228
2.865154e+02	44.501688
2.868491e+02	43.394877
2.871829e+02	42.257613
2.875167e+02	41.102189
2.878505e+02	39.923442
2.881842e+02	38.730275
2.885180e+02	37.520159
2.888518e+02	36.300378
2.891856e+02	35.070194
2.895194e+02	33.837547
2.898531e+02	32.602411
2.901869e+02	31.372024
2.905207e+02	30.146910
2.908545e+02	28.933107
2.911883e+02	27.732066
2.915220e+02	26.551439
2.918558e+02	25.391924
2.921896e+02	24.258656
2.925234e+02	23.152922
2.928571e+02	22.080299
2.931909e+02	21.041485
2.935247e+02	20.040667
2.938585e+02	19.078464
2.941923e+02	18.158489
2.945260e+02	17.281127
2.948598e+02	16.449831
2.951936e+02	15.664356
2.955274e+02	14.925965
2.958611e+02	14.234530
2.961949e+02	13.592182
2.965287e+02	12.998307
2.968625e+02	12.453197
2.971963e+02	11.956166
2.975300e+02	11.507436
2.978638e+02	11.106145
2.981976e+02	10.752204
2.985314e+02	10.444630
2.988652e+02	10.182767
2.991989e+02	9.965516
2.995327e+02	9.791856
2.998665e+02	9.660554
3.002003e+02	9.570602
3.005340e+02	9.520747
3.008678e+02	9.509677
3.012016e+02	9.536059
3.015354e+02	9.598437
3.018692e+02	9.695380
3.022029e+02	9.825451
3.025367e+02	9.987165
3.028705e+02	10.179162
3.032043e+02	10.400122
3.035381e+02	10.648493
3.038718e+02	10.922552
3.042056e+02	11.221176
3.045394e+02	11.542828
3.048732e+02	11.886004
3.052069e+02	12.249607
3.055407e+02	12.632115
3.058745e+02	13.032316
3.062083e+02	13.448852
3.065421e+02	13.880526
3.068758e+02	14.326083
3.072096e+02	14.784462
3.075434e+02	15.254518
3.078772e+02	15.735209
3.082109e+02	16.225467
3.085447e+02	16.724305
3.088785e+02	17.230635
3.092123e+02	17.743726
3.095461e+02	18.262856
3.098798e+02	18.786771
3.102136e+02	19.314865
3.105474e+02	19.846677
3.108812e+02	20.381087
3.112150e+02	20.917650
3.115487e+02	21.455636
3.118825e+02	21.994576
3.122163e+02	22.533748
3.125501e+02	23.072716
3.128838e+02	23.610938
3.132176e+02	24.148005
3.135514e+02	24.683446
3.138852e+02	25.216839
3.142190e+02	25.747829
3.145527e+02	26.276056
3.148865e+02	26.801208
3.152203e+02	27.322857
3.155541e+02	27.840812
3.158879e+02	28.354758
3.162216e+02	28.864512
3.165554e+02	29.369856
3.168892e+02	29.870640
3.172230e+02	30.366594
3.175567e+02	30.857574
3.178905e+02	31.343411
3.182243e+02	31.823936
3.185581e+02	32.299082
3.188919e+02	32.768746
3.192256e+02	33.232845
3.195594e+02	33.691231
3.198932e+02	34.143863
3.202270e+02	34.590676
3.205607e+02	35.031665
3.208945e+02	35.466733
3.212283e+02	35.895839
3.215621e+02	36.319003
3.218959e+02	36.736233
3.222296e+02	37.147501
3.225634e+02	37.552762
3.228972e+02	37.952041
3.232310e+02	38.345356
3.235648e+02	38.732748
3.238985e+02	39.114193
3.242323e+02	39.489707
3.245661e+02	39.859358
3.248999e+02	40.223191
3.252336e+02	40.581231
3.255674e+02	40.933506
3.259012e+02	41.280062
3.262350e+02	41.620949
3.265688e+02	41.956223
3.269025e+02	42.285947
3.272363e+02	42.610176
3.275701e+02	42.928968
3.279039e+02	43.242370
3.282377e+02	43.550438
3.285714e+02	43.853239
3.289052e+02	44.150825
3.292390e+02	44.443295
3.295728e+02	44.730712
3.299065e+02	45.013114
3.302403e+02	45.290540
3.305741e+02	45.563103
3.309079e+02	45.830890
3.312417e+02	46.093950
3.315754e+02	46.352376
3.319092e+02	46.606210
3.322430e+02	46.855530
3.325768e+02	47.100388
3.329105e+02	47.340867
3.332443e+02	47.577019
3.335781e+02	47.808935
3.339119e+02	48.036720
3.342457e+02	48.260409
3.345794e+02	48.480082
3.349132e+02	48.695772
3.352470e+02	48.907595
3.355808e+02	49.115615
3.359146e+02	49.319890
3.362483e+02	49.520484
3.365821e+02	49.717449
3.369159e+02	49.910918
3.372497e+02	50.100914
3.375834e+02	50.287532
3.379172e+02	50.470800
3.382510e+02	50.650804
3.385848e+02	50.827630
3.389186e+02	51.001302
3.392523e+02	51.171922
3.395861e+02	51.339500
3.399199e+02	51.504154
3.402537e+02	51.665909
3.405874e+02	51.824847
3.409212e+02	51.981047
3.412550e+02	52.134521
3.415888e+02	52.285387
3.419226e+02	52.433625
3.422563e+02	52.579372
3.425901e+02	52.722650
3.429239e+02	52.863518
3.432577e+02	53.002056
3.435915e+02	53.138249
3.439252e+02	53.272255
3.442590e+02	53.404013
3.445928e+02	53.533699
3.449266e+02	53.661335
3.452603e+02	53.786951
3.455941e+02	53.910699
3.459279e+02	54.032452
3.462617e+02	54.152527
3.465955e+02	54.270688
3.469292e+02	54.387271
3.472630e+02	54.502377
3.475968e+02	54.615681
3.479306e+02	54.727812
3.482644e+02	54.838516
3.485981e+02	54.947516
3.489319e+02	55.055418
3.492657e+02	55.162403
3.495995e+02	55.268098
3.499332e+02	55.373010
3.502670e+02	55.476870
3.506008e+02	55.579917
3.509346e+02	55.682188
3.512684e+02	55.783671
3.516021e+02	55.884580
3.519359e+02	55.984765
3.522697e+02	56.084445
3.526035e+02	56.183522
3.529372e+02	56.282052
3.532710e+02	56.380098
3.536048e+02	56.477468
3.539386e+02	56.574385
3.542724e+02	56.670513
3.546061e+02	56.765997
3.549399e+02	56.860693
3.552737e+02	56.954300
3.556075e+02	57.047209
3.559413e+02	57.138361
3.562750e+02	57.228771
3.566088e+02	57.317098
3.569426e+02	57.402038
3.572764e+02	57.486459
3.576101e+02	57.570002
