# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: GaN (cubico) v2 | Input: 340.00 nm | Optimized: 342.61 nm
# Layer 2: SiC | Input: 1560.00 nm | Optimized: 1543.02 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
6.100000000000000000e+02	1.437846719800482553e+01
6.110000000000000000e+02	1.272832917331061076e+01
6.120000000000000000e+02	1.094847494572744928e+01
6.130000000000000000e+02	9.086641497457721428e+00
6.140000000000000000e+02	7.194718432108841100e+00
6.150000000000000000e+02	5.336757928432858122e+00
6.160000000000000000e+02	3.581401407056295838e+00
6.170000000000000000e+02	2.004188313749281747e+00
6.180000000000000000e+02	6.742289825725915620e-01
6.190000000000000000e+02	-3.459837624120378763e-01
6.200000000000000000e+02	-1.006666184868636016e+00
6.210000000000000000e+02	-1.281168157066576718e+00
6.220000000000000000e+02	-1.162927439877062596e+00
6.230000000000000000e+02	-6.706186819990440640e-01
6.240000000000000000e+02	1.585442042439382249e-01
6.250000000000000000e+02	1.272626078851191167e+00
6.260000000000000000e+02	2.606316227147086551e+00
6.270000000000000000e+02	4.096833720365893328e+00
6.280000000000000000e+02	5.676662527580072393e+00
6.290000000000000000e+02	7.284630029538103457e+00
6.300000000000000000e+02	8.871937543070481880e+00
6.310000000000000000e+02	1.038781539844521085e+01
6.320000000000000000e+02	1.179600059950439395e+01
6.330000000000000000e+02	1.307295556867053499e+01
6.340000000000000000e+02	1.419257636145552048e+01
6.350000000000000000e+02	1.514165928887388368e+01
6.360000000000000000e+02	1.590819733586008944e+01
6.370000000000000000e+02	1.648870109832458297e+01
6.380000000000000000e+02	1.687727944565959604e+01
6.390000000000000000e+02	1.707352359377350837e+01
6.400000000000000000e+02	1.707860494540545204e+01
6.410000000000000000e+02	1.689508129104501677e+01
6.420000000000000000e+02	1.652704922881083149e+01
6.430000000000000000e+02	1.598219569191606659e+01
6.440000000000000000e+02	1.526739456506241943e+01
6.450000000000000000e+02	1.439333222928493861e+01
6.460000000000000000e+02	1.337534024991224690e+01
6.470000000000000000e+02	1.222736354343561338e+01
6.480000000000000000e+02	1.097152718223104451e+01
6.490000000000000000e+02	9.632679954041359238e+00
6.500000000000000000e+02	8.234543178748202408e+00
6.510000000000000000e+02	6.817122818527638017e+00
6.520000000000000000e+02	5.415560672495900008e+00
6.530000000000000000e+02	4.063986343451478689e+00
6.540000000000000000e+02	2.810852605695581374e+00
6.550000000000000000e+02	1.694542960752439598e+00
6.560000000000000000e+02	7.574419366502045392e-01
6.570000000000000000e+02	3.069872265852247040e-02
6.580000000000000000e+02	-4.548718240971796334e-01
6.590000000000000000e+02	-6.812940029560454747e-01
6.600000000000000000e+02	-6.405617773660612357e-01
6.610000000000000000e+02	-3.360607701247380064e-01
6.620000000000000000e+02	2.177356726602397430e-01
6.630000000000000000e+02	9.961104326770016115e-01
6.640000000000000000e+02	1.967371660860145255e+00
6.650000000000000000e+02	3.094914451351874263e+00
6.660000000000000000e+02	4.340682235328891636e+00
6.670000000000000000e+02	5.665657758008421752e+00
6.680000000000000000e+02	7.033386454497861706e+00
6.690000000000000000e+02	8.407951290747115891e+00
6.700000000000000000e+02	9.758382297801778904e+00
6.710000000000000000e+02	1.106014233731876395e+01
6.720000000000000000e+02	1.229125526542701330e+01
6.730000000000000000e+02	1.343200465024363233e+01
6.740000000000000000e+02	1.447061754160913161e+01
6.750000000000000000e+02	1.539580593368435224e+01
6.760000000000000000e+02	1.619922538761726116e+01
6.770000000000000000e+02	1.687345861512038425e+01
6.780000000000000000e+02	1.741591200140795337e+01
6.790000000000000000e+02	1.782421426569142398e+01
6.800000000000000000e+02	1.809704267425793489e+01
6.810000000000000000e+02	1.823434537555720425e+01
6.820000000000000000e+02	1.823760102578128794e+01
6.830000000000000000e+02	1.810879544384150108e+01
6.840000000000000000e+02	1.785061950219168381e+01
6.850000000000000000e+02	1.746727296270603347e+01
6.860000000000000000e+02	1.696387339625756141e+01
6.870000000000000000e+02	1.634579301042527533e+01
6.880000000000000000e+02	1.562082995383961936e+01
6.890000000000000000e+02	1.479843854747346477e+01
6.900000000000000000e+02	1.388746127577210565e+01
6.910000000000000000e+02	1.290025894822455577e+01
6.920000000000000000e+02	1.185080479040019164e+01
6.930000000000000000e+02	1.075606266379928577e+01
6.940000000000000000e+02	9.635249695012378268e+00
6.950000000000000000e+02	8.507112033100112214e+00
6.960000000000000000e+02	7.396747885044609561e+00
6.970000000000000000e+02	6.321755662249106678e+00
6.980000000000000000e+02	5.312331065167283484e+00
6.990000000000000000e+02	4.390108337792900883e+00
7.000000000000000000e+02	3.581686850291749380e+00
