# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 470.00 nm | Optimized: 475.25 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.500000000000000000e+02	7.674466004609611502e+01
2.510000000000000000e+02	7.061235875465703771e+01
2.520000000000000000e+02	6.317677329230402705e+01
2.530000000000000000e+02	5.395093546742938884e+01
2.540000000000000000e+02	4.299712265222175489e+01
2.550000000000000000e+02	3.140394676366827653e+01
2.560000000000000000e+02	2.150495592062769035e+01
2.570000000000000000e+02	1.667357223396281540e+01
2.580000000000000000e+02	1.832741155112620390e+01
2.590000000000000000e+02	2.516678954638435073e+01
2.600000000000000000e+02	3.453552934912080730e+01
2.610000000000000000e+02	4.416320172206253858e+01
2.620000000000000000e+02	5.282129353853032683e+01
2.630000000000000000e+02	6.004905705824648265e+01
2.640000000000000000e+02	6.577005692340902954e+01
2.650000000000000000e+02	7.008774591572704082e+01
2.660000000000000000e+02	7.318591444361901210e+01
2.670000000000000000e+02	7.524925147949559801e+01
2.680000000000000000e+02	7.644602585786040549e+01
2.690000000000000000e+02	7.685174514716943861e+01
2.700000000000000000e+02	7.653831954698698326e+01
2.710000000000000000e+02	7.555493978368942010e+01
2.720000000000000000e+02	7.391480437169073525e+01
2.730000000000000000e+02	7.159807829996709927e+01
2.740000000000000000e+02	6.848692393116670019e+01
2.750000000000000000e+02	6.434258220451263810e+01
2.760000000000000000e+02	5.904463177110082484e+01
2.770000000000000000e+02	5.258302373427610377e+01
2.780000000000000000e+02	4.512029467332867938e+01
2.790000000000000000e+02	3.719580538827186444e+01
2.800000000000000000e+02	2.983977066473849860e+01
2.810000000000000000e+02	2.440806155253690335e+01
2.820000000000000000e+02	2.218064685056633323e+01
2.830000000000000000e+02	2.368662843880384727e+01
2.840000000000000000e+02	2.833849638475476240e+01
2.850000000000000000e+02	3.484676497896250424e+01
2.860000000000000000e+02	4.186944075231825479e+01
2.870000000000000000e+02	4.841564793179639992e+01
2.880000000000000000e+02	5.400750629859091845e+01
2.890000000000000000e+02	5.854752506827389880e+01
2.900000000000000000e+02	6.207958910865441027e+01
2.910000000000000000e+02	6.474339232360979679e+01
2.920000000000000000e+02	6.670786490221590270e+01
2.930000000000000000e+02	6.812162827473093785e+01
2.940000000000000000e+02	6.904734775401087177e+01
2.950000000000000000e+02	6.955401125674163154e+01
2.960000000000000000e+02	6.969185551124708411e+01
2.970000000000000000e+02	6.948573774351811494e+01
2.980000000000000000e+02	6.895998992102256864e+01
2.990000000000000000e+02	6.812048769234557710e+01
3.000000000000000000e+02	6.695718142603092815e+01
3.010000000000000000e+02	6.545050728665800932e+01
3.020000000000000000e+02	6.360697620744834069e+01
3.030000000000000000e+02	6.141827065884089620e+01
3.040000000000000000e+02	5.884613496347395056e+01
3.050000000000000000e+02	5.585174629344936648e+01
3.060000000000000000e+02	5.240931599646960848e+01
3.070000000000000000e+02	4.849765001288400157e+01
3.080000000000000000e+02	4.410962580789426113e+01
3.090000000000000000e+02	3.929096937887504026e+01
3.100000000000000000e+02	3.414625862781574739e+01
3.110000000000000000e+02	2.885847120469750138e+01
3.120000000000000000e+02	2.371515036132453957e+01
3.130000000000000000e+02	1.908456441118512359e+01
3.140000000000000000e+02	1.534549764842146757e+01
3.150000000000000000e+02	1.282821214115705111e+01
3.160000000000000000e+02	1.174482301662451889e+01
3.170000000000000000e+02	1.212585567380284957e+01
3.180000000000000000e+02	1.383320175535868124e+01
3.190000000000000000e+02	1.661425985512318704e+01
3.200000000000000000e+02	2.016143212284865527e+01
3.210000000000000000e+02	2.416946488539865001e+01
3.220000000000000000e+02	2.837395112800427199e+01
3.230000000000000000e+02	3.256600526234174708e+01
3.240000000000000000e+02	3.659643156933656627e+01
3.250000000000000000e+02	4.036919756500763157e+01
3.260000000000000000e+02	4.382954043666459398e+01
3.270000000000000000e+02	4.695376026695576144e+01
3.280000000000000000e+02	4.974115515074816329e+01
3.290000000000000000e+02	5.220512094295578009e+01
3.300000000000000000e+02	5.436611927054603655e+01
3.310000000000000000e+02	5.624302504040153394e+01
3.320000000000000000e+02	5.785020498229132357e+01
3.330000000000000000e+02	5.920877999343019837e+01
3.340000000000000000e+02	6.034374640964913539e+01
3.350000000000000000e+02	6.127049291791966112e+01
3.360000000000000000e+02	6.199909211219537042e+01
3.370000000000000000e+02	6.253864276939169997e+01
3.380000000000000000e+02	6.289813204537377800e+01
3.390000000000000000e+02	6.308717010711104933e+01
3.400000000000000000e+02	6.311052135193213530e+01
3.410000000000000000e+02	6.296947343428671928e+01
3.420000000000000000e+02	6.266145493337878492e+01
3.430000000000000000e+02	6.218794379016290463e+01
3.440000000000000000e+02	6.154595545512879795e+01
3.450000000000000000e+02	6.072863830436769916e+01
3.460000000000000000e+02	5.972920040736976688e+01
3.470000000000000000e+02	5.853578793987875173e+01
3.480000000000000000e+02	5.714114683903263625e+01
3.490000000000000000e+02	5.553146056450327706e+01
3.500000000000000000e+02	5.369575612111490415e+01
3.510000000000000000e+02	5.161575502751257716e+01
3.520000000000000000e+02	4.928505952166893422e+01
3.530000000000000000e+02	4.670373246617877072e+01
3.540000000000000000e+02	4.387598784155774467e+01
3.550000000000000000e+02	4.082006617649278724e+01
3.560000000000000000e+02	3.756540682605219672e+01
3.570000000000000000e+02	3.416782694938921594e+01
3.580000000000000000e+02	3.069052283230416833e+01
3.590000000000000000e+02	2.723129131803424485e+01
3.600000000000000000e+02	2.389157341965426795e+01
3.610000000000000000e+02	2.078900387735692235e+01
3.620000000000000000e+02	1.806688403233382445e+01
3.630000000000000000e+02	1.586507312045455720e+01
3.640000000000000000e+02	1.433472927483896697e+01
3.650000000000000000e+02	1.355324573342631567e+01
3.660000000000000000e+02	1.360864081516922042e+01
3.670000000000000000e+02	1.449685912720367043e+01
3.680000000000000000e+02	1.615118185015140995e+01
3.690000000000000000e+02	1.842308062671186519e+01
3.700000000000000000e+02	2.115083300835888380e+01
3.710000000000000000e+02	2.416418150426225608e+01
3.720000000000000000e+02	2.730581777790667886e+01
3.730000000000000000e+02	3.043517139932002635e+01
3.740000000000000000e+02	3.344303230269405702e+01
3.750000000000000000e+02	3.626118123204842902e+01
3.760000000000000000e+02	3.885839406424774722e+01
3.770000000000000000e+02	4.122319286810785144e+01
3.780000000000000000e+02	4.335684606687197373e+01
3.790000000000000000e+02	4.527193210175608584e+01
3.800000000000000000e+02	4.698459887236948163e+01
3.810000000000000000e+02	4.851330192439834832e+01
3.820000000000000000e+02	4.986613000128230055e+01
3.830000000000000000e+02	5.104961763229601956e+01
3.840000000000000000e+02	5.208108431492237145e+01
3.850000000000000000e+02	5.297924364288579824e+01
3.860000000000000000e+02	5.375927175122967583e+01
3.870000000000000000e+02	5.442968111578963430e+01
3.880000000000000000e+02	5.498736663363597188e+01
3.890000000000000000e+02	5.543518973186100141e+01
3.900000000000000000e+02	5.578941409852264144e+01
3.910000000000000000e+02	5.605515857518592782e+01
3.920000000000000000e+02	5.622901815143678306e+01
3.930000000000000000e+02	5.630902323133003051e+01
3.940000000000000000e+02	5.629535599934369827e+01
3.950000000000000000e+02	5.618882123738941203e+01
3.960000000000000000e+02	5.599069644563483195e+01
3.970000000000000000e+02	5.570235640276855094e+01
3.980000000000000000e+02	5.532452157249625202e+01
3.990000000000000000e+02	5.485486878976585956e+01
4.000000000000000000e+02	5.429081930592009542e+01
4.010000000000000000e+02	5.363167214884565936e+01
4.020000000000000000e+02	5.288112901693792622e+01
4.030000000000000000e+02	5.205074714935391000e+01
4.040000000000000000e+02	5.114413672447805936e+01
4.050000000000000000e+02	5.015151988133778360e+01
4.060000000000000000e+02	4.907012241786944884e+01
4.070000000000000000e+02	4.790581675351840119e+01
4.080000000000000000e+02	4.666500262715071301e+01
4.090000000000000000e+02	4.535361641280447742e+01
4.100000000000000000e+02	4.397292796579649377e+01
4.110000000000000000e+02	4.252229746873989313e+01
4.120000000000000000e+02	4.100270661782922588e+01
4.130000000000000000e+02	3.941628704471290234e+01
4.140000000000000000e+02	3.776713734930558530e+01
4.150000000000000000e+02	3.606013400518379086e+01
4.160000000000000000e+02	3.430025209378954543e+01
4.170000000000000000e+02	3.249342831778010776e+01
4.180000000000000000e+02	3.064647309332150726e+01
4.190000000000000000e+02	2.876850974626553281e+01
4.200000000000000000e+02	2.687202392126896910e+01
4.210000000000000000e+02	2.497112089132010482e+01
4.220000000000000000e+02	2.308097679224800558e+01
4.230000000000000000e+02	2.121729281110323839e+01
4.240000000000000000e+02	1.939639881737375049e+01
4.250000000000000000e+02	1.763631584645133543e+01
4.260000000000000000e+02	1.595597220328552623e+01
4.270000000000000000e+02	1.437534590031500237e+01
4.280000000000000000e+02	1.291326874984927287e+01
4.290000000000000000e+02	1.158593710799456389e+01
4.300000000000000000e+02	1.040820142513712909e+01
4.310000000000000000e+02	9.393351493256218987e+00
4.320000000000000000e+02	8.552483722907474828e+00
4.330000000000000000e+02	7.893347552760300090e+00
4.340000000000000000e+02	7.421243542757681944e+00
4.350000000000000000e+02	7.137674726966516836e+00
4.360000000000000000e+02	7.040519026821153936e+00
4.370000000000000000e+02	7.125078472914584182e+00
4.380000000000000000e+02	7.384260506222937614e+00
4.390000000000000000e+02	7.808800345732740844e+00
4.400000000000000000e+02	8.387670140941047237e+00
4.410000000000000000e+02	9.108493634247043502e+00
4.420000000000000000e+02	9.957625959743339195e+00
4.430000000000000000e+02	1.092116920629844223e+01
4.440000000000000000e+02	1.198488396751424290e+01
4.450000000000000000e+02	1.313405549357904789e+01
4.460000000000000000e+02	1.435318717196479810e+01
4.470000000000000000e+02	1.562734219712982053e+01
4.480000000000000000e+02	1.694376051370367264e+01
4.490000000000000000e+02	1.829105485417049337e+01
4.500000000000000000e+02	1.965963178007915602e+01
4.510000000000000000e+02	2.103927862441267038e+01
4.520000000000000000e+02	2.241881998539922805e+01
4.530000000000000000e+02	2.378911575013767532e+01
4.540000000000000000e+02	2.514307119051069250e+01
4.550000000000000000e+02	2.647463983084845296e+01
4.560000000000000000e+02	2.777845071530813925e+01
4.570000000000000000e+02	2.904933355063038647e+01
4.580000000000000000e+02	3.028306136138328952e+01
4.590000000000000000e+02	3.147728734736023526e+01
4.600000000000000000e+02	3.262983998687770537e+01
4.610000000000000000e+02	3.373754078263312550e+01
4.620000000000000000e+02	3.479793234081522257e+01
4.630000000000000000e+02	3.580973562744548389e+01
4.640000000000000000e+02	3.677182418183400614e+01
4.650000000000000000e+02	3.768324907325858675e+01
4.660000000000000000e+02	3.854598357715998702e+01
4.670000000000000000e+02	3.936362746982481298e+01
4.680000000000000000e+02	4.013453737802268506e+01
4.690000000000000000e+02	4.085437771819918140e+01
4.700000000000000000e+02	4.152237221419017033e+01
4.710000000000000000e+02	4.213944963277528899e+01
4.720000000000000000e+02	4.270774443671253806e+01
4.730000000000000000e+02	4.323013954762974720e+01
4.740000000000000000e+02	4.371037304689079406e+01
4.750000000000000000e+02	4.414984464097991435e+01
4.760000000000000000e+02	4.454475500507292196e+01
4.770000000000000000e+02	4.489285530225268417e+01
4.780000000000000000e+02	4.519505180196073013e+01
4.790000000000000000e+02	4.545325430985268156e+01
4.800000000000000000e+02	4.566989272600704197e+01
