# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 470.00 nm | Optimized: 479.63 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.500000000000000000e+02	7.446960414505311121e+01
2.510000000000000000e+02	7.045889954828375323e+01
2.520000000000000000e+02	6.567911026555191256e+01
2.530000000000000000e+02	5.962639533856555829e+01
2.540000000000000000e+02	5.196202126981854263e+01
2.550000000000000000e+02	4.260697148445813554e+01
2.560000000000000000e+02	3.188739419868178970e+01
2.570000000000000000e+02	2.163344158709601217e+01
2.580000000000000000e+02	1.413657882579000713e+01
2.590000000000000000e+02	1.165485253624724749e+01
2.600000000000000000e+02	1.501111188388564166e+01
2.610000000000000000e+02	2.279497184869303439e+01
2.620000000000000000e+02	3.256504332072879038e+01
2.630000000000000000e+02	4.227248208023831211e+01
2.640000000000000000e+02	5.075911983517041648e+01
2.650000000000000000e+02	5.760395207902647741e+01
2.660000000000000000e+02	6.282941132910232085e+01
2.670000000000000000e+02	6.664078794010551121e+01
2.680000000000000000e+02	6.929452837632875628e+01
2.690000000000000000e+02	7.095783109609800476e+01
2.700000000000000000e+02	7.179124773142201832e+01
2.710000000000000000e+02	7.192575464980656363e+01
2.720000000000000000e+02	7.144697034920793044e+01
2.730000000000000000e+02	7.039702329909967204e+01
2.740000000000000000e+02	6.871636983048873049e+01
2.750000000000000000e+02	6.622285225018808319e+01
2.760000000000000000e+02	6.280924949185105532e+01
2.770000000000000000e+02	5.838804170470764632e+01
2.780000000000000000e+02	5.287041224938035100e+01
2.790000000000000000e+02	4.626237180750515421e+01
2.800000000000000000e+02	3.877428723793693166e+01
2.810000000000000000e+02	3.091518377128638662e+01
2.820000000000000000e+02	2.369068814045945359e+01
2.830000000000000000e+02	1.851882933835694089e+01
2.840000000000000000e+02	1.663091964201975870e+01
2.850000000000000000e+02	1.840622476489494019e+01
2.860000000000000000e+02	2.314090437280554724e+01
2.870000000000000000e+02	2.946650789590123409e+01
