# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 500.00 nm | Optimized: 475.07 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.600000000000000000e+02	3.562708134267348470e+01
2.610000000000000000e+02	4.520599403363864610e+01
2.620000000000000000e+02	5.375533921405668991e+01
2.630000000000000000e+02	6.086267012307757085e+01
2.640000000000000000e+02	6.647335344186411987e+01
2.650000000000000000e+02	7.069755531143799487e+01
2.660000000000000000e+02	7.371853362973206458e+01
2.670000000000000000e+02	7.571754372449106540e+01
2.680000000000000000e+02	7.685870400925168155e+01
2.690000000000000000e+02	7.721385365274149137e+01
2.700000000000000000e+02	7.685152259535988151e+01
2.710000000000000000e+02	7.581773278921335191e+01
2.720000000000000000e+02	7.412276856601957320e+01
2.730000000000000000e+02	7.174429877444335091e+01
2.740000000000000000e+02	6.856233025168815232e+01
2.750000000000000000e+02	6.433677082505352018e+01
2.760000000000000000e+02	5.894967158932172424e+01
2.770000000000000000e+02	5.240072008958485839e+01
2.780000000000000000e+02	4.487441346598672709e+01
2.790000000000000000e+02	3.694716139511502462e+01
2.800000000000000000e+02	2.969120813139934967e+01
2.810000000000000000e+02	2.448048803160441977e+01
2.820000000000000000e+02	2.255645552223285222e+01
2.830000000000000000e+02	2.435946956194168678e+01
2.840000000000000000e+02	2.922077511326945043e+01
2.850000000000000000e+02	3.582416302032363831e+01
2.860000000000000000e+02	4.284932713180761965e+01
2.870000000000000000e+02	4.934381248694031541e+01
2.880000000000000000e+02	5.486186694598571734e+01
2.890000000000000000e+02	5.932510659494015925e+01
2.900000000000000000e+02	6.278611437245454141e+01
2.910000000000000000e+02	6.538705188838912363e+01
2.920000000000000000e+02	6.729654842612245602e+01
2.930000000000000000e+02	6.866200428941783684e+01
2.940000000000000000e+02	6.954471314565390117e+01
2.950000000000000000e+02	7.001220771706383061e+01
2.960000000000000000e+02	7.011347571261316602e+01
2.970000000000000000e+02	6.987231861170999991e+01
2.980000000000000000e+02	6.931217541372073754e+01
2.990000000000000000e+02	6.843814606285195623e+01
3.000000000000000000e+02	6.723946283274814562e+01
3.010000000000000000e+02	6.569593517787153303e+01
3.020000000000000000e+02	6.381365694108282582e+01
3.030000000000000000e+02	6.158402518456622232e+01
3.040000000000000000e+02	5.896856030427018425e+01
3.050000000000000000e+02	5.592852924261475778e+01
3.060000000000000000e+02	5.243879793471529638e+01
3.070000000000000000e+02	4.847967808960400760e+01
3.080000000000000000e+02	4.404684122824115633e+01
3.090000000000000000e+02	3.919070847356672971e+01
3.100000000000000000e+02	3.402256695161842970e+01
3.110000000000000000e+02	2.873366782294186450e+01
3.120000000000000000e+02	2.361994007434725162e+01
3.130000000000000000e+02	1.905545627777403084e+01
3.140000000000000000e+02	1.541923123548660612e+01
3.150000000000000000e+02	1.303428498360269217e+01
3.160000000000000000e+02	1.209848418709314899e+01
3.170000000000000000e+02	1.262482713259528389e+01
3.180000000000000000e+02	1.445970117490726992e+01
3.190000000000000000e+02	1.734042748876146334e+01
3.200000000000000000e+02	2.095569172057878404e+01
3.210000000000000000e+02	2.500178017136682129e+01
3.220000000000000000e+02	2.921903733868230901e+01
3.230000000000000000e+02	3.340455639652343223e+01
3.240000000000000000e+02	3.741496671804775076e+01
3.250000000000000000e+02	4.115916627559823837e+01
3.260000000000000000e+02	4.458617788844264851e+01
3.270000000000000000e+02	4.767500202378258223e+01
3.280000000000000000e+02	5.042673709459366194e+01
3.290000000000000000e+02	5.285588612761679883e+01
3.300000000000000000e+02	5.498351511408871772e+01
3.310000000000000000e+02	5.682879535583075636e+01
3.320000000000000000e+02	5.840620338896675179e+01
3.330000000000000000e+02	5.973679161309614472e+01
3.340000000000000000e+02	6.084537280592480357e+01
3.350000000000000000e+02	6.174714330198226975e+01
3.360000000000000000e+02	6.245198086312554864e+01
3.370000000000000000e+02	6.296876470147346083e+01
3.380000000000000000e+02	6.330625408344413785e+01
3.390000000000000000e+02	6.347382884786784274e+01
3.400000000000000000e+02	6.347603008662856183e+01
3.410000000000000000e+02	6.331394943303927647e+01
3.420000000000000000e+02	6.298481803070962570e+01
3.430000000000000000e+02	6.248991161024281382e+01
3.440000000000000000e+02	6.182605194650975733e+01
3.450000000000000000e+02	6.098621359120534891e+01
3.460000000000000000e+02	5.996346062398632171e+01
3.470000000000000000e+02	5.874582016981123900e+01
3.480000000000000000e+02	5.732593083169489034e+01
3.490000000000000000e+02	5.568987466040536560e+01
3.500000000000000000e+02	5.382674407421688301e+01
3.510000000000000000e+02	5.171847698908925395e+01
3.520000000000000000e+02	4.935903135622878324e+01
3.530000000000000000e+02	4.674911617305524913e+01
3.540000000000000000e+02	4.389401927581273810e+01
3.550000000000000000e+02	4.081345650900124866e+01
3.560000000000000000e+02	3.753868452338511474e+01
3.570000000000000000e+02	3.412781089336411355e+01
3.580000000000000000e+02	3.064676476772156732e+01
3.590000000000000000e+02	2.719609823982387908e+01
3.600000000000000000e+02	2.387976286224134981e+01
3.610000000000000000e+02	2.081735555992377584e+01
3.620000000000000000e+02	1.815291250302104586e+01
3.630000000000000000e+02	1.602535827119233502e+01
3.640000000000000000e+02	1.458251880475980578e+01
3.650000000000000000e+02	1.389717410333426528e+01
3.660000000000000000e+02	1.405051405384794450e+01
3.670000000000000000e+02	1.503128367562190526e+01
3.680000000000000000e+02	1.676569239073064210e+01
3.690000000000000000e+02	1.910116515444831364e+01
3.700000000000000000e+02	2.187433188576615706e+01
3.710000000000000000e+02	2.491564348383243299e+01
