# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 400.00 nm | Optimized: 312.17 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.600000000000000000e+02	6.731551387123356989e+00
2.610000000000000000e+02	3.765466736163764594e+00
2.620000000000000000e+02	3.382995475693375553e+00
2.630000000000000000e+02	5.701371859196235903e+00
2.640000000000000000e+02	1.034191249899141596e+01
2.650000000000000000e+02	1.653747720890689266e+01
2.660000000000000000e+02	2.339086712036237614e+01
2.670000000000000000e+02	3.012719958682484034e+01
2.680000000000000000e+02	3.628595847163052213e+01
2.690000000000000000e+02	4.158387213507036506e+01
2.700000000000000000e+02	4.597969680493100952e+01
2.710000000000000000e+02	4.956550180766770097e+01
2.720000000000000000e+02	5.248618213497049112e+01
2.730000000000000000e+02	5.487524447716566556e+01
2.740000000000000000e+02	5.679474586107613732e+01
2.750000000000000000e+02	5.824352058974970703e+01
2.760000000000000000e+02	5.930043256730309054e+01
2.770000000000000000e+02	6.004357129301294549e+01
2.780000000000000000e+02	6.051388140291864204e+01
2.790000000000000000e+02	6.074496282099667610e+01
2.800000000000000000e+02	6.075555059432014104e+01
2.810000000000000000e+02	6.052873157516317804e+01
2.820000000000000000e+02	6.005397195794145659e+01
2.830000000000000000e+02	5.934587523943653764e+01
2.840000000000000000e+02	5.840512223977520989e+01
2.850000000000000000e+02	5.720829539322069479e+01
2.860000000000000000e+02	5.570033700732005855e+01
2.870000000000000000e+02	5.379340837941181519e+01
2.880000000000000000e+02	5.144520142682959829e+01
2.890000000000000000e+02	4.867554524401586491e+01
2.900000000000000000e+02	4.547371171212574836e+01
2.910000000000000000e+02	4.185277030806390997e+01
2.920000000000000000e+02	3.788221879481125143e+01
2.930000000000000000e+02	3.366523556459353017e+01
2.940000000000000000e+02	2.923397990185083373e+01
2.950000000000000000e+02	2.465718005073918917e+01
2.960000000000000000e+02	2.002921435015595364e+01
2.970000000000000000e+02	1.545502731536950591e+01
2.980000000000000000e+02	1.107517817248386294e+01
2.990000000000000000e+02	7.027431034900313733e+00
3.000000000000000000e+02	3.437708633438305128e+00
3.010000000000000000e+02	4.232314923418947217e-01
3.020000000000000000e+02	-1.890581336601917073e+00
3.030000000000000000e+02	-3.431319190553653975e+00
3.040000000000000000e+02	-4.185817874631913682e+00
3.050000000000000000e+02	-4.167818862690655379e+00
3.060000000000000000e+02	-3.410088904491126449e+00
3.070000000000000000e+02	-1.973157339318809989e+00
3.080000000000000000e+02	5.771681571733289218e-02
3.090000000000000000e+02	2.573043175911671199e+00
3.100000000000000000e+02	5.440095961028827531e+00
3.110000000000000000e+02	8.526633741997009963e+00
3.120000000000000000e+02	1.171846125967444863e+01
3.130000000000000000e+02	1.491162657878614084e+01
3.140000000000000000e+02	1.801647658641520522e+01
3.150000000000000000e+02	2.097924641360487286e+01
3.160000000000000000e+02	2.376561458755281464e+01
3.170000000000000000e+02	2.634712422106928997e+01
3.180000000000000000e+02	2.871836724718627565e+01
3.190000000000000000e+02	3.088774111701625102e+01
3.200000000000000000e+02	3.286477410475097827e+01
3.210000000000000000e+02	3.465911575761444396e+01
3.220000000000000000e+02	3.628157330850747542e+01
3.230000000000000000e+02	3.774105374830530479e+01
3.240000000000000000e+02	3.904615523203382565e+01
3.250000000000000000e+02	4.020577155956353010e+01
3.260000000000000000e+02	4.122800018069153793e+01
3.270000000000000000e+02	4.212103057349737867e+01
3.280000000000000000e+02	4.289464121490534865e+01
3.290000000000000000e+02	4.355940466485587592e+01
3.300000000000000000e+02	4.412509010339108784e+01
3.310000000000000000e+02	4.459716077930566769e+01
3.320000000000000000e+02	4.497607394242810130e+01
3.330000000000000000e+02	4.526752219407248390e+01
3.340000000000000000e+02	4.548126166305570450e+01
3.350000000000000000e+02	4.562037117473180103e+01
3.360000000000000000e+02	4.568480050480535226e+01
3.370000000000000000e+02	4.567475217269324617e+01
3.380000000000000000e+02	4.559190791281915267e+01
3.390000000000000000e+02	4.544023918368702653e+01
3.400000000000000000e+02	4.522061567965798190e+01
3.410000000000000000e+02	4.493237321356967584e+01
3.420000000000000000e+02	4.457232576360402732e+01
3.430000000000000000e+02	4.414276611996972122e+01
3.440000000000000000e+02	4.364306396691384293e+01
3.450000000000000000e+02	4.307024251865725262e+01
3.460000000000000000e+02	4.242274010421563446e+01
3.470000000000000000e+02	4.169502885457917785e+01
3.480000000000000000e+02	4.088735677594078766e+01
3.490000000000000000e+02	3.999484504529227991e+01
3.500000000000000000e+02	3.901547747916332298e+01
3.510000000000000000e+02	3.793891604750317015e+01
3.520000000000000000e+02	3.676509077407288828e+01
3.530000000000000000e+02	3.549414864911857137e+01
3.540000000000000000e+02	3.412053947534491272e+01
3.550000000000000000e+02	3.264138209353674824e+01
3.560000000000000000e+02	3.105349335197348992e+01
3.570000000000000000e+02	2.936181154290993689e+01
3.580000000000000000e+02	2.755475645847703348e+01
3.590000000000000000e+02	2.563427219016844205e+01
3.600000000000000000e+02	2.359267182839647248e+01
3.610000000000000000e+02	2.142223755688991460e+01
3.620000000000000000e+02	1.912972672091857618e+01
3.630000000000000000e+02	1.671726894875595448e+01
3.640000000000000000e+02	1.422691756167991883e+01
3.650000000000000000e+02	1.163754280329737867e+01
3.660000000000000000e+02	9.021544404233445391e+00
3.670000000000000000e+02	6.421549683828033039e+00
3.680000000000000000e+02	3.947136202535295624e+00
3.690000000000000000e+02	1.634901706793524312e+00
3.700000000000000000e+02	-4.415932842029288707e-01
3.710000000000000000e+02	-2.233833041639670114e+00
3.720000000000000000e+02	-3.701936646060971725e+00
3.730000000000000000e+02	-4.806964523336191952e+00
3.740000000000000000e+02	-5.541811909067235753e+00
3.750000000000000000e+02	-5.923648530811603585e+00
3.760000000000000000e+02	-5.990957607611017366e+00
3.770000000000000000e+02	-5.777876060676199188e+00
3.780000000000000000e+02	-5.317772542027007887e+00
3.790000000000000000e+02	-4.645869479547815040e+00
3.800000000000000000e+02	-3.795823308030149335e+00
3.810000000000000000e+02	-2.798308511634219897e+00
3.820000000000000000e+02	-1.687577118244123042e+00
3.830000000000000000e+02	-4.937573100514622837e-01
3.840000000000000000e+02	7.656656169837212644e-01
3.850000000000000000e+02	2.073933863234797670e+00
3.860000000000000000e+02	3.421708176975291948e+00
3.870000000000000000e+02	4.795961166583145641e+00
3.880000000000000000e+02	6.183857967414216006e+00
3.890000000000000000e+02	7.572747803136515188e+00
3.900000000000000000e+02	8.951861736428043059e+00
3.910000000000000000e+02	1.033099505172885202e+01
3.920000000000000000e+02	1.169816903568389321e+01
3.930000000000000000e+02	1.304599700725501776e+01
3.940000000000000000e+02	1.436726144765857427e+01
3.950000000000000000e+02	1.565613035696050304e+01
3.960000000000000000e+02	1.690806565824880536e+01
3.970000000000000000e+02	1.811948532115178878e+01
3.980000000000000000e+02	1.928702110878517928e+01
3.990000000000000000e+02	2.040456699837384846e+01
4.000000000000000000e+02	2.146627443033077398e+01
4.010000000000000000e+02	2.246830999788010175e+01
4.020000000000000000e+02	2.341170774011676414e+01
4.030000000000000000e+02	2.430592771831039656e+01
4.040000000000000000e+02	2.515238216703871998e+01
4.050000000000000000e+02	2.594010313440636040e+01
4.060000000000000000e+02	2.666668286176414071e+01
4.070000000000000000e+02	2.733907238976206244e+01
4.080000000000000000e+02	2.796467008064136550e+01
4.090000000000000000e+02	2.855030100237943103e+01
4.100000000000000000e+02	2.909743999797278136e+01
4.110000000000000000e+02	2.960488749034659506e+01
4.120000000000000000e+02	3.007266199557490793e+01
4.130000000000000000e+02	3.050140787376266260e+01
4.140000000000000000e+02	3.089317816237958780e+01
4.150000000000000000e+02	3.124997485382474238e+01
4.160000000000000000e+02	3.157276175679679042e+01
4.170000000000000000e+02	3.186204824551626658e+01
4.180000000000000000e+02	3.211798569899133327e+01
4.190000000000000000e+02	3.234131066879331229e+01
4.200000000000000000e+02	3.253356448105679988e+01
4.210000000000000000e+02	3.269616092445440358e+01
4.220000000000000000e+02	3.283016554826068045e+01
4.230000000000000000e+02	3.293500476267458055e+01
4.240000000000000000e+02	3.300912477841995951e+01
4.250000000000000000e+02	3.305198885740259129e+01
4.260000000000000000e+02	3.306407131269705246e+01
4.270000000000000000e+02	3.304860288824598058e+01
4.280000000000000000e+02	3.300858532355911734e+01
4.290000000000000000e+02	3.294276175136194240e+01
4.300000000000000000e+02	3.284956017320747890e+01
4.310000000000000000e+02	3.272906103881494744e+01
4.320000000000000000e+02	3.258224050146283446e+01
4.330000000000000000e+02	3.241085487368506790e+01
4.340000000000000000e+02	3.221645561575530792e+01
4.350000000000000000e+02	3.199982213315304236e+01
4.360000000000000000e+02	3.176055890840560991e+01
4.370000000000000000e+02	3.149786761892697129e+01
4.380000000000000000e+02	3.121142758019820107e+01
4.390000000000000000e+02	3.090154359464505873e+01
4.400000000000000000e+02	3.056931481331330147e+01
4.410000000000000000e+02	3.021604682111992091e+01
4.420000000000000000e+02	2.984259360295094510e+01
4.430000000000000000e+02	2.944935117961692939e+01
4.440000000000000000e+02	2.903691978015731578e+01
4.450000000000000000e+02	2.860502857511714936e+01
4.460000000000000000e+02	2.815110111124939252e+01
4.470000000000000000e+02	2.767381789916116119e+01
4.480000000000000000e+02	2.717414808870137577e+01
4.490000000000000000e+02	2.665429865169643264e+01
4.500000000000000000e+02	2.611722970744317607e+01
4.510000000000000000e+02	2.556255628304625205e+01
4.520000000000000000e+02	2.498749560323190977e+01
4.530000000000000000e+02	2.439192659247050798e+01
4.540000000000000000e+02	2.377719997308488686e+01
4.550000000000000000e+02	2.314428562399303857e+01
4.560000000000000000e+02	2.249390910253682208e+01
4.570000000000000000e+02	2.182594435447197512e+01
4.580000000000000000e+02	2.114043418386469497e+01
4.590000000000000000e+02	2.043878130040186392e+01
4.600000000000000000e+02	1.972202362908507922e+01
4.610000000000000000e+02	1.898976381550175319e+01
4.620000000000000000e+02	1.824187572136341018e+01
4.630000000000000000e+02	1.747886698203607381e+01
4.640000000000000000e+02	1.670115877670352944e+01
4.650000000000000000e+02	1.590918181704528678e+01
4.660000000000000000e+02	1.510572043288444632e+01
4.670000000000000000e+02	1.429516515541451938e+01
4.680000000000000000e+02	1.347720908182841626e+01
4.690000000000000000e+02	1.264989257831646441e+01
4.700000000000000000e+02	1.181370125404031413e+01
4.710000000000000000e+02	1.097034466852955248e+01
4.720000000000000000e+02	1.012244487015681571e+01
4.730000000000000000e+02	9.272845103025595392e+00
4.740000000000000000e+02	8.424887174357710506e+00
4.750000000000000000e+02	7.580203398433312145e+00
4.760000000000000000e+02	6.737362267191095100e+00
4.770000000000000000e+02	5.896173241045218560e+00
4.780000000000000000e+02	5.058695757820657946e+00
4.790000000000000000e+02	4.226890765573337205e+00
4.800000000000000000e+02	3.403241499104481704e+00
4.810000000000000000e+02	2.589615512664472874e+00
4.820000000000000000e+02	1.787651158587971523e+00
4.830000000000000000e+02	9.990150682183163156e-01
4.840000000000000000e+02	2.252087947317207295e-01
4.850000000000000000e+02	-5.321831018065381613e-01
4.860000000000000000e+02	-1.271686147122986554e+00
4.870000000000000000e+02	-1.992125689757925144e+00
4.880000000000000000e+02	-2.692120630232844647e+00
4.890000000000000000e+02	-3.370107824198997903e+00
4.900000000000000000e+02	-4.024769000928718476e+00
4.910000000000000000e+02	-4.655085728315494720e+00
4.920000000000000000e+02	-5.260335298374704927e+00
4.930000000000000000e+02	-5.839309000701575769e+00
4.940000000000000000e+02	-6.391030131157334537e+00
4.950000000000000000e+02	-6.914373133683624495e+00
4.960000000000000000e+02	-7.408361363985402903e+00
4.970000000000000000e+02	-7.871961738282269749e+00
4.980000000000000000e+02	-8.304929784483633171e+00
4.990000000000000000e+02	-8.706884792583872823e+00
5.000000000000000000e+02	-9.077158207644389520e+00
5.010000000000000000e+02	-9.415176351700553781e+00
5.020000000000000000e+02	-9.720765200331980438e+00
5.030000000000000000e+02	-9.993788435397307879e+00
5.040000000000000000e+02	-1.023408246125215371e+01
5.050000000000000000e+02	-1.044158388871398024e+01
5.060000000000000000e+02	-1.061630650478601545e+01
5.070000000000000000e+02	-1.075825388624740953e+01
5.080000000000000000e+02	-1.086755528199436149e+01
5.090000000000000000e+02	-1.094443349370680529e+01
5.100000000000000000e+02	-1.098913215947880673e+01
5.110000000000000000e+02	-1.100198106568821110e+01
5.120000000000000000e+02	-1.098345760733125331e+01
5.130000000000000000e+02	-1.093414864956685939e+01
5.140000000000000000e+02	-1.085470665603822482e+01
5.150000000000000000e+02	-1.074578662742910673e+01
5.160000000000000000e+02	-1.060799343505093262e+01
5.170000000000000000e+02	-1.044202221477258874e+01
5.180000000000000000e+02	-1.024866110820844156e+01
5.190000000000000000e+02	-1.002909719132920685e+01
5.200000000000000000e+02	-9.784525417539073899e+00
5.210000000000000000e+02	-9.516190645998108266e+00
5.220000000000000000e+02	-9.225095708898212621e+00
5.230000000000000000e+02	-8.912000321521647450e+00
5.240000000000000000e+02	-8.578024682041665017e+00
5.250000000000000000e+02	-8.224096973454948056e+00
5.260000000000000000e+02	-7.851401239467989512e+00
5.270000000000000000e+02	-7.461197049059764552e+00
5.280000000000000000e+02	-7.054718925721616074e+00
5.290000000000000000e+02	-6.633244918696232340e+00
5.300000000000000000e+02	-6.197937283330478664e+00
5.310000000000000000e+02	-5.750108409806127696e+00
5.320000000000000000e+02	-5.290917925283283196e+00
5.330000000000000000e+02	-4.821248746692903708e+00
5.340000000000000000e+02	-4.341814027154249800e+00
5.350000000000000000e+02	-3.853355251332976295e+00
5.360000000000000000e+02	-3.357007051087576244e+00
5.370000000000000000e+02	-2.853960601341247738e+00
5.380000000000000000e+02	-2.345412510768806413e+00
5.390000000000000000e+02	-1.832398454704996738e+00
5.400000000000000000e+02	-1.315692595321147351e+00
5.410000000000000000e+02	-7.961093270106971431e-01
5.420000000000000000e+02	-2.742675696791039286e-01
5.430000000000000000e+02	2.490404299846797898e-01
5.440000000000000000e+02	7.733040374377520010e-01
5.450000000000000000e+02	1.297803254578756338e+00
5.460000000000000000e+02	1.821550708449585443e+00
5.470000000000000000e+02	2.343901241023477411e+00
5.480000000000000000e+02	2.864134611547939357e+00
5.490000000000000000e+02	3.382553747512046627e+00
5.500000000000000000e+02	3.899227359710373264e+00
5.510000000000000000e+02	4.413008048052013521e+00
5.520000000000000000e+02	4.923225824432957864e+00
5.530000000000000000e+02	5.429566713566945424e+00
5.540000000000000000e+02	5.931365091145359258e+00
5.550000000000000000e+02	6.428247149765294211e+00
5.560000000000000000e+02	6.919567285977297644e+00
5.570000000000000000e+02	7.404833280008944030e+00
5.580000000000000000e+02	7.884412944322804151e+00
5.590000000000000000e+02	8.358667428353328432e+00
5.600000000000000000e+02	8.827097150668127057e+00
5.610000000000000000e+02	9.289092653975323799e+00
5.620000000000000000e+02	9.744449419669749091e+00
5.630000000000000000e+02	1.019285783370969511e+01
5.640000000000000000e+02	1.063344758840516491e+01
5.650000000000000000e+02	1.106595292852421508e+01
5.660000000000000000e+02	1.149063857987930959e+01
5.670000000000000000e+02	1.190577048173345531e+01
5.680000000000000000e+02	1.231319470425228246e+01
5.690000000000000000e+02	1.271835542393734997e+01
5.700000000000000000e+02	1.311648871031912478e+01
5.710000000000000000e+02	1.350769581903775318e+01
5.720000000000000000e+02	1.389053300287843129e+01
5.730000000000000000e+02	1.426489194098549262e+01
5.740000000000000000e+02	1.463090950080233554e+01
5.750000000000000000e+02	1.498845735997530326e+01
5.760000000000000000e+02	1.533754387312740874e+01
5.770000000000000000e+02	1.567829072984053340e+01
5.780000000000000000e+02	1.601105007812639158e+01
5.790000000000000000e+02	1.633613657314241863e+01
5.800000000000000000e+02	1.665376900728283260e+01
5.810000000000000000e+02	1.696391707804464843e+01
5.820000000000000000e+02	1.726640408231213186e+01
5.830000000000000000e+02	1.756093512072097340e+01
5.840000000000000000e+02	1.784765146792865309e+01
5.850000000000000000e+02	1.812699232740391864e+01
5.860000000000000000e+02	1.839901076980112293e+01
5.870000000000000000e+02	1.866350765921253085e+01
5.880000000000000000e+02	1.892033269433819243e+01
5.890000000000000000e+02	1.916952641115301148e+01
5.900000000000000000e+02	1.941169871046669115e+01
5.910000000000000000e+02	1.964735762566203903e+01
5.920000000000000000e+02	1.987626182268004627e+01
5.930000000000000000e+02	2.009811601636448586e+01
5.940000000000000000e+02	2.031276712816030994e+01
5.950000000000000000e+02	2.052021399151363212e+01
5.960000000000000000e+02	2.072070197172681461e+01
5.970000000000000000e+02	2.091437029895096700e+01
5.980000000000000000e+02	2.110119127446928289e+01
5.990000000000000000e+02	2.128110817540492050e+01
6.000000000000000000e+02	2.145403266797967845e+01
6.010000000000000000e+02	2.162039866957860923e+01
6.020000000000000000e+02	2.178075711795377245e+01
6.030000000000000000e+02	2.193515408432844183e+01
6.040000000000000000e+02	2.208342443450417747e+01
6.050000000000000000e+02	2.222538963444835858e+01
6.060000000000000000e+02	2.236084664455298210e+01
6.070000000000000000e+02	2.248977901787153755e+01
6.080000000000000000e+02	2.261208305367869187e+01
6.090000000000000000e+02	2.272762005464464252e+01
6.100000000000000000e+02	2.283661711816396789e+01
6.110000000000000000e+02	2.293953809173115488e+01
6.120000000000000000e+02	2.303650806696031950e+01
6.130000000000000000e+02	2.312744695234972525e+01
6.140000000000000000e+02	2.321289407595034859e+01
6.150000000000000000e+02	2.329358458882876803e+01
6.160000000000000000e+02	2.336905253379201852e+01
6.170000000000000000e+02	2.343858902109137787e+01
6.180000000000000000e+02	2.350237533439495152e+01
6.190000000000000000e+02	2.356061360045294961e+01
6.200000000000000000e+02	2.361293751949860464e+01
6.210000000000000000e+02	2.365917010093273021e+01
6.220000000000000000e+02	2.369985464740739545e+01
