# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 500.00 nm | Optimized: 479.48 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.600000000000000000e+02	1.587246155797814495e+01
2.610000000000000000e+02	2.384395784949133201e+01
2.620000000000000000e+02	3.365062938556544481e+01
2.630000000000000000e+02	4.329917163148553527e+01
2.640000000000000000e+02	5.168912442268952390e+01
2.650000000000000000e+02	5.843476923522228361e+01
2.660000000000000000e+02	6.357343011029304591e+01
2.670000000000000000e+02	6.731334583106799130e+01
2.680000000000000000e+02	6.990877179804613206e+01
2.690000000000000000e+02	7.152362395919578830e+01
2.700000000000000000e+02	7.231497995236506426e+01
2.710000000000000000e+02	7.241059983031850322e+01
2.720000000000000000e+02	7.189334738416866344e+01
2.730000000000000000e+02	7.080305660056868078e+01
2.740000000000000000e+02	6.907802051402651955e+01
2.750000000000000000e+02	6.653370469345709637e+01
2.760000000000000000e+02	6.306110249399703349e+01
2.770000000000000000e+02	5.857233552357207884e+01
2.780000000000000000e+02	5.298138376737433219e+01
2.790000000000000000e+02	4.630355964955840875e+01
2.800000000000000000e+02	3.876852813358584626e+01
2.810000000000000000e+02	3.091529385864331658e+01
2.820000000000000000e+02	2.378179969659901261e+01
2.830000000000000000e+02	1.879642551952830587e+01
2.840000000000000000e+02	1.715507932256740276e+01
2.850000000000000000e+02	1.916604760034476485e+01
2.860000000000000000e+02	2.406367041767331827e+01
2.870000000000000000e+02	3.046108266540966270e+01
2.880000000000000000e+02	3.709564935220825532e+01
2.890000000000000000e+02	4.318939059611226128e+01
2.900000000000000000e+02	4.837023595156238542e+01
2.910000000000000000e+02	5.258580954585016798e+01
2.920000000000000000e+02	5.594191976234332486e+01
2.930000000000000000e+02	5.858375975287128767e+01
2.940000000000000000e+02	6.059322548435498135e+01
2.950000000000000000e+02	6.206946657483268837e+01
2.960000000000000000e+02	6.309168238353159808e+01
2.970000000000000000e+02	6.371033002435484605e+01
2.980000000000000000e+02	6.397199123914205643e+01
2.990000000000000000e+02	6.390194021539057445e+01
3.000000000000000000e+02	6.350802297064140589e+01
3.010000000000000000e+02	6.278662367408767153e+01
3.020000000000000000e+02	6.175642005058335116e+01
3.030000000000000000e+02	6.041922193324451484e+01
3.040000000000000000e+02	5.874706328358821850e+01
3.050000000000000000e+02	5.670756163643417835e+01
3.060000000000000000e+02	5.427367156522610969e+01
3.070000000000000000e+02	5.141106078384897415e+01
3.080000000000000000e+02	4.808036595595449825e+01
3.090000000000000000e+02	4.426288553743057008e+01
3.100000000000000000e+02	3.996012796283432067e+01
3.110000000000000000e+02	3.521180938075065825e+01
3.120000000000000000e+02	3.013186726109424285e+01
3.130000000000000000e+02	2.491680567096023324e+01
3.140000000000000000e+02	1.982674827354862757e+01
3.150000000000000000e+02	1.518279972665351352e+01
3.160000000000000000e+02	1.133682670987916730e+01
3.170000000000000000e+02	8.595203523793545131e+00
3.180000000000000000e+02	7.159810419332757192e+00
3.190000000000000000e+02	7.097831517512119603e+00
3.200000000000000000e+02	8.332710766596097329e+00
3.210000000000000000e+02	1.067116965731076306e+01
3.220000000000000000e+02	1.385062969181504045e+01
3.230000000000000000e+02	1.758673734170096736e+01
3.240000000000000000e+02	2.161578294157003555e+01
3.250000000000000000e+02	2.571973245035207967e+01
3.260000000000000000e+02	2.973424216650880680e+01
3.270000000000000000e+02	3.354716250559349788e+01
3.280000000000000000e+02	3.709186640363854082e+01
3.290000000000000000e+02	4.033606183881836671e+01
3.300000000000000000e+02	4.327087055828743445e+01
3.310000000000000000e+02	4.589716633348652408e+01
3.320000000000000000e+02	4.821892232301851067e+01
3.330000000000000000e+02	5.025346688293010544e+01
3.340000000000000000e+02	5.202653956340927976e+01
3.350000000000000000e+02	5.355573617797539754e+01
3.360000000000000000e+02	5.485421454332527702e+01
3.370000000000000000e+02	5.593529977207657566e+01
3.380000000000000000e+02	5.681277195139578140e+01
3.390000000000000000e+02	5.750133509138228760e+01
3.400000000000000000e+02	5.801080478915410055e+01
3.410000000000000000e+02	5.834697152124693531e+01
3.420000000000000000e+02	5.851185200571838863e+01
3.430000000000000000e+02	5.851170488813692572e+01
3.440000000000000000e+02	5.834817532247043204e+01
3.450000000000000000e+02	5.801868839032433556e+01
3.460000000000000000e+02	5.752024486521357716e+01
3.470000000000000000e+02	5.684447759313140125e+01
3.480000000000000000e+02	5.598771234915010098e+01
3.490000000000000000e+02	5.494003797318838167e+01
3.500000000000000000e+02	5.369153340332355384e+01
3.510000000000000000e+02	5.222276585469123233e+01
3.520000000000000000e+02	5.052442142278775350e+01
3.530000000000000000e+02	4.858897032999417576e+01
3.540000000000000000e+02	4.640566243780632760e+01
3.550000000000000000e+02	4.397073128074925563e+01
3.560000000000000000e+02	4.128562275294144968e+01
3.570000000000000000e+02	3.836799885369066487e+01
3.580000000000000000e+02	3.523138695315741842e+01
3.590000000000000000e+02	3.191740435251739783e+01
3.600000000000000000e+02	2.846902572691386624e+01
3.610000000000000000e+02	2.494545568836608496e+01
3.620000000000000000e+02	2.144198264461546444e+01
3.630000000000000000e+02	1.807142654301184592e+01
3.640000000000000000e+02	1.499926713685096935e+01
3.650000000000000000e+02	1.234638591762162108e+01
3.660000000000000000e+02	1.030656036115617269e+01
3.670000000000000000e+02	9.017264861708383705e+00
3.680000000000000000e+02	8.591101871951913438e+00
3.690000000000000000e+02	9.019955523122417773e+00
