# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (hexagonal) | Input: 500.00 nm | Optimized: 513.43 nm
# Layer 2: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
2.500000000000000000e+02	4.505642617755295731e+00
2.510000000000000000e+02	-4.455451773234086588e+00
2.520000000000000000e+02	-3.214724005035574095e+00
2.530000000000000000e+02	5.659184965319454363e+00
2.540000000000000000e+02	1.686898704127658988e+01
2.550000000000000000e+02	2.691994890956884490e+01
2.560000000000000000e+02	3.451836496358745876e+01
2.570000000000000000e+02	4.011874018476406434e+01
2.580000000000000000e+02	4.406637231427220058e+01
2.590000000000000000e+02	4.658586459228900623e+01
2.600000000000000000e+02	4.799578340623023820e+01
2.610000000000000000e+02	4.852190464449271445e+01
2.620000000000000000e+02	4.827507425152708009e+01
2.630000000000000000e+02	4.721613740623700295e+01
2.640000000000000000e+02	4.516608309743012484e+01
2.650000000000000000e+02	4.189267866083255853e+01
2.660000000000000000e+02	3.716492714402664177e+01
2.670000000000000000e+02	3.079166918346187032e+01
2.680000000000000000e+02	2.279571291246467268e+01
2.690000000000000000e+02	1.368719836250197375e+01
2.700000000000000000e+02	4.901354953667798497e+00
2.710000000000000000e+02	-1.340669573204223752e+00
2.720000000000000000e+02	-2.979971836116408923e+00
2.730000000000000000e+02	5.214438723654701846e-01
2.740000000000000000e+02	7.725352465839080196e+00
2.750000000000000000e+02	1.629892549239868060e+01
2.760000000000000000e+02	2.455434573731551495e+01
2.770000000000000000e+02	3.171457595023879605e+01
2.780000000000000000e+02	3.756261082414982866e+01
2.790000000000000000e+02	4.214766586914421964e+01
2.800000000000000000e+02	4.561566013385681373e+01
2.810000000000000000e+02	4.811161062378017306e+01
2.820000000000000000e+02	4.977854974122366372e+01
2.830000000000000000e+02	5.075753973736524216e+01
2.840000000000000000e+02	5.113928486901108528e+01
2.850000000000000000e+02	5.096060134093769278e+01
2.860000000000000000e+02	5.019239459551442195e+01
2.870000000000000000e+02	4.874566759360735801e+01
2.880000000000000000e+02	4.655104990059424352e+01
2.890000000000000000e+02	4.357800384099084567e+01
2.900000000000000000e+02	3.975501050466939290e+01
2.910000000000000000e+02	3.503107281791353955e+01
2.920000000000000000e+02	2.942941383941417399e+01
2.930000000000000000e+02	2.306437833934595716e+01
2.940000000000000000e+02	1.608817772946446212e+01
2.950000000000000000e+02	8.841079476460407705e+00
2.960000000000000000e+02	1.867663304677137148e+00
2.970000000000000000e+02	-4.136381042865638236e+00
2.980000000000000000e+02	-8.440313083533803606e+00
2.990000000000000000e+02	-1.052065667214765554e+01
3.000000000000000000e+02	-1.023436197538336145e+01
3.010000000000000000e+02	-7.847208410400398293e+00
3.020000000000000000e+02	-3.893118738434536041e+00
3.030000000000000000e+02	9.973330169236120923e-01
3.040000000000000000e+02	6.264398080037242522e+00
3.050000000000000000e+02	1.149999367648734250e+01
3.060000000000000000e+02	1.645261776703437562e+01
3.070000000000000000e+02	2.098105979943392185e+01
3.080000000000000000e+02	2.501556068910388575e+01
3.090000000000000000e+02	2.852285641264680294e+01
3.100000000000000000e+02	3.149060815624015675e+01
3.110000000000000000e+02	3.393085417979865070e+01
3.120000000000000000e+02	3.587847999834014701e+01
3.130000000000000000e+02	3.737113689615576817e+01
3.140000000000000000e+02	3.843783407460399815e+01
3.150000000000000000e+02	3.911272447515734996e+01
3.160000000000000000e+02	3.942857460760325949e+01
3.170000000000000000e+02	3.940622279651486082e+01
3.180000000000000000e+02	3.906510774940143449e+01
3.190000000000000000e+02	3.842181050846932067e+01
3.200000000000000000e+02	3.748397651335383074e+01
3.210000000000000000e+02	3.625237119678266851e+01
3.220000000000000000e+02	3.472494283967316164e+01
3.230000000000000000e+02	3.289413428445536169e+01
3.240000000000000000e+02	3.075059225920040973e+01
3.250000000000000000e+02	2.828634263377107061e+01
3.260000000000000000e+02	2.549581092372992686e+01
3.270000000000000000e+02	2.238123887287994762e+01
3.280000000000000000e+02	1.895911849636043200e+01
3.290000000000000000e+02	1.526250176538007963e+01
3.300000000000000000e+02	1.134314769023396963e+01
3.310000000000000000e+02	7.277598028957584120e+00
3.320000000000000000e+02	3.172086318339665922e+00
3.330000000000000000e+02	-8.358436129181399110e-01
3.340000000000000000e+02	-4.582491099877502805e+00
3.350000000000000000e+02	-7.887606097519885395e+00
3.360000000000000000e+02	-1.056841957109610597e+01
3.370000000000000000e+02	-1.246303126646985149e+01
3.380000000000000000e+02	-1.345097847301993355e+01
3.390000000000000000e+02	-1.347058282757276793e+01
3.400000000000000000e+02	-1.253031472078054165e+01
3.410000000000000000e+02	-1.070749877007101070e+01
3.420000000000000000e+02	-8.135847635500555342e+00
3.430000000000000000e+02	-4.976480258004288615e+00
3.440000000000000000e+02	-1.402246915356652579e+00
3.450000000000000000e+02	2.418099203676653985e+00
3.460000000000000000e+02	6.334665478708565445e+00
3.470000000000000000e+02	1.022038516914039619e+01
3.480000000000000000e+02	1.398920452704159345e+01
3.490000000000000000e+02	1.758513421528002141e+01
3.500000000000000000e+02	2.096210178117054568e+01
3.510000000000000000e+02	2.407964804088587840e+01
3.520000000000000000e+02	2.693145847358582046e+01
3.530000000000000000e+02	2.951612516589881352e+01
3.540000000000000000e+02	3.182121809980802851e+01
3.550000000000000000e+02	3.384395973143395508e+01
3.560000000000000000e+02	3.559971352335687556e+01
3.570000000000000000e+02	3.710640269505279321e+01
3.580000000000000000e+02	3.835642330019688728e+01
3.590000000000000000e+02	3.935362596834025339e+01
3.600000000000000000e+02	4.010564799804050296e+01
3.610000000000000000e+02	4.061666221578453673e+01
3.620000000000000000e+02	4.089057645529209850e+01
3.630000000000000000e+02	4.092060421669257408e+01
3.640000000000000000e+02	4.071859621642227012e+01
3.650000000000000000e+02	4.024683415317165469e+01
3.660000000000000000e+02	3.952039428418266453e+01
3.670000000000000000e+02	3.851560119350212830e+01
3.680000000000000000e+02	3.724966552930165165e+01
3.690000000000000000e+02	3.569459381073264126e+01
3.700000000000000000e+02	3.385834519617631599e+01
3.710000000000000000e+02	3.173710917433815837e+01
3.720000000000000000e+02	2.933160969864079703e+01
3.730000000000000000e+02	2.667145082427524727e+01
3.740000000000000000e+02	2.379097436427770162e+01
3.750000000000000000e+02	2.072996865304758529e+01
3.760000000000000000e+02	1.750109707144885363e+01
3.770000000000000000e+02	1.413556610754498877e+01
3.780000000000000000e+02	1.069155179701399305e+01
3.790000000000000000e+02	7.218501998250655305e+00
