Energy (eV),n (Simulated),k (Simulated)
17.69924812030075,1.0339758171776097,0.38018593855320526
17.741854636591476,1.0332198121584686,0.3788964886399449
17.784461152882205,1.0324748047293362,0.3776118791146016
17.827067669172934,1.0317406248089391,0.37633211145130113
17.86967418546366,1.0310171060613722,0.37505718645819314
17.912280701754383,1.0303040857724794,0.3737871043012559
17.954887218045112,1.029601404731754,0.3725218645271504
17.99749373433584,1.0289089071194593,0.3712614660851708
18.040100250626566,1.0282264403986816,0.37000590734833366
18.08270676691729,1.0275538552120564,0.36875518613365266
18.12531328320802,1.0268910052829179,0.36750929972163643
18.167919799498748,1.026237747320635,0.3662682448750467
18.210526315789473,1.0255939409299228,0.3650320178569519
18.253132832080198,1.0249594485239157,0.36380061444811146
18.295739348370926,1.024334135240816,0.3625740299637188
18.338345864661655,1.0237178688639337,0.3613522592695353
18.38095238095238,1.0231105197449466,0.3601352967974421
18.423558897243105,1.0225119607302218,0.35892313656043423
18.466165413533833,1.0219220670900446,0.3577157721670846
18.50877192982456,1.021340716450616,0.3565131968355017
18.551378446115287,1.0207677887286815,0.35531540340679846
18.59398496240601,1.0202031660686655,0.354122384358098
18.63659147869674,1.019646732782192,0.3529341318150951
18.67919799498747,1.019098375289879,0.35175063756419134
18.721804511278194,1.0185579820652981,0.3505718930642222
18.764411027568922,1.0180254435810012,0.3493978894577911
18.80701754385965,1.017500652256517,0.34822861758223345
18.849624060150376,1.0169835024082297,0.34706406798021444
18.8922305764411,1.016473890201049,0.3459042309099867
18.93483709273183,1.0159717136018,0.3447490963553133
18.977443609022558,1.0154768723342458,0.34359865403507533
19.020050125313283,1.0149892678356796,0.3424528934125707
19.062656641604008,1.0145088032150114,0.3413118037045206
19.105263157894736,1.014035383212287,0.3401753738897926
19.14786967418546,1.0135689141595787,0.3390435927178536
19.19047619047619,1.0131093039431833,0.3379164487169583
19.233082706766915,1.0126564619670804,0.3367939302020885
19.275689223057643,1.0122102991175892,0.3356760252826479
19.31829573934837,1.0117707277291816,0.334562721869926
19.360902255639097,1.0113376615513963,0.33345400768433414
19.403508771929825,1.010911015716814,0.33234987026242585
19.44611528822055,1.0104907067100493,0.3312502969637096
19.48872180451128,1.0100766523377143,0.3301552749772574
19.531328320802004,1.009668771699322,0.3290647913281202
19.573934837092732,1.0092669851590843,0.3279788328835563
19.616541353383457,1.0088712143185743,0.32689738635907634
19.659147869674186,1.0084813819902174,0.3258204383243161
19.70175438596491,1.0080974121715796,0.3247479752087375
19.74436090225564,1.0077192300204192,0.32367998330716785
19.786967418546364,1.007346761830477,0.32261644878518253
19.829573934837093,1.0069799350079756,0.32155735768433064
19.872180451127818,1.0066186780487958,0.320502695927219
19.914786967418546,1.006262920516314,0.3194524493224482
19.95739348370927,1.0059125930198687,0.3184066035694138
20.0,1.0055676271938345,0.3173651442629729
