# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN Film | Input: 137.00 nm | Optimized: 136.92 nm
# Layer 2: SiC | Input: 1550.00 nm | Optimized: 1549.36 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
3.000000000000000000e+02	7.407607310462935857e+01
3.010000000000000000e+02	6.492420329656674483e+01
3.020000000000000000e+02	3.736898122696874225e+01
3.030000000000000000e+02	2.797100529051685491e+00
3.040000000000000000e+02	3.098544222450416186e+01
3.050000000000000000e+02	5.833959789340046598e+01
3.060000000000000000e+02	6.795434683401468590e+01
3.070000000000000000e+02	6.784477741840026965e+01
3.080000000000000000e+02	5.872258101837864075e+01
3.090000000000000000e+02	3.549331793486017972e+01
3.100000000000000000e+02	3.627872024568958853e+00
3.110000000000000000e+02	1.213047206079212792e+01
3.120000000000000000e+02	4.134635692934873674e+01
3.130000000000000000e+02	5.735098816820183032e+01
3.140000000000000000e+02	6.262532958847010178e+01
3.150000000000000000e+02	6.053202520063027947e+01
3.160000000000000000e+02	5.064461564714888198e+01
3.170000000000000000e+02	3.037017594912513374e+01
3.180000000000000000e+02	5.317143956811721139e+00
3.190000000000000000e+02	4.047383756027122637e+00
3.200000000000000000e+02	2.639472971086184572e+01
3.210000000000000000e+02	4.507941799759213097e+01
3.220000000000000000e+02	5.450341203057853789e+01
3.230000000000000000e+02	5.690514048510226530e+01
3.240000000000000000e+02	5.342160969874927190e+01
3.250000000000000000e+02	4.342014607648101787e+01
3.260000000000000000e+02	2.596427099880361666e+01
3.270000000000000000e+02	6.202902843382854137e+00
3.280000000000000000e+02	1.509984637701440535e+00
3.290000000000000000e+02	1.656105750458626247e+01
3.300000000000000000e+02	3.438724858242384386e+01
3.310000000000000000e+02	4.601780584576052036e+01
3.320000000000000000e+02	5.127374163223404935e+01
3.330000000000000000e+02	5.122232854456096618e+01
3.340000000000000000e+02	4.605146690221911854e+01
3.350000000000000000e+02	3.515883059233853913e+01
3.360000000000000000e+02	1.892296592682591694e+01
3.370000000000000000e+02	3.608919155919650734e+00
3.380000000000000000e+02	1.750092892440600512e+00
3.390000000000000000e+02	1.459754337532534230e+01
3.400000000000000000e+02	3.014526319553553080e+01
3.410000000000000000e+02	4.115309673105996069e+01
3.420000000000000000e+02	4.670239546807093234e+01
3.430000000000000000e+02	4.740104571634094555e+01
3.440000000000000000e+02	4.347005558749601306e+01
3.450000000000000000e+02	3.461116749181068997e+01
3.460000000000000000e+02	2.105272238590958267e+01
3.470000000000000000e+02	6.503333629097715729e+00
3.480000000000000000e+02	4.631392917269945564e-02
3.490000000000000000e+02	7.128003368422144881e+00
3.500000000000000000e+02	2.108103164870386337e+01
3.510000000000000000e+02	3.350318077868249134e+01
3.520000000000000000e+02	4.141232449134976434e+01
3.530000000000000000e+02	4.475554638728924317e+01
3.540000000000000000e+02	4.387098281449416959e+01
3.550000000000000000e+02	3.874778114546951002e+01
3.560000000000000000e+02	2.922210363537633881e+01
3.570000000000000000e+02	1.618109548094542660e+01
3.580000000000000000e+02	4.056834802960702646e+00
3.590000000000000000e+02	6.718147927047014578e-01
3.600000000000000000e+02	8.683293280192012631e+00
3.610000000000000000e+02	2.167294616351172465e+01
3.620000000000000000e+02	3.298825911379951492e+01
3.630000000000000000e+02	4.022959827559589030e+01
3.640000000000000000e+02	4.329135707664873678e+01
3.650000000000000000e+02	4.244401829769055468e+01
3.660000000000000000e+02	3.773731481272083954e+01
3.670000000000000000e+02	2.919643282795319905e+01
3.680000000000000000e+02	1.770018097201068485e+01
