# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN Film | Input: 100.00 nm | Optimized: 49.69 nm
# Layer 2: SiC | Input: 1586.00 nm | Optimized: 1583.70 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
3.300000000000000000e+02	1.967509951929887180e+01
3.310000000000000000e+02	5.346369866752210598e+00
3.320000000000000000e+02	-7.070477696083838914e-01
3.330000000000000000e+02	6.580673166249750849e+00
3.340000000000000000e+02	2.003664555484321497e+01
3.350000000000000000e+02	3.148202244616706835e+01
3.360000000000000000e+02	3.816521778741422111e+01
3.370000000000000000e+02	4.000435234918118965e+01
3.380000000000000000e+02	3.721452331652147194e+01
3.390000000000000000e+02	2.978689580893794187e+01
3.400000000000000000e+02	1.823679605350633182e+01
3.410000000000000000e+02	5.726494343102759288e+00
3.420000000000000000e+02	-6.983834691545891538e-01
3.430000000000000000e+02	3.880488315089745566e+00
3.440000000000000000e+02	1.539381734793256484e+01
3.450000000000000000e+02	2.676276306492228940e+01
3.460000000000000000e+02	3.449180587528909570e+01
3.470000000000000000e+02	3.793549874344802220e+01
3.480000000000000000e+02	3.722084251399515864e+01
3.490000000000000000e+02	3.239776822869984585e+01
3.500000000000000000e+02	2.359404683360749999e+01
3.510000000000000000e+02	1.213373129069784362e+01
3.520000000000000000e+02	2.242563701945698096e+00
3.530000000000000000e+02	3.838996925128834725e-02
3.540000000000000000e+02	7.161313928959323505e+00
3.550000000000000000e+02	1.856219615245225540e+01
3.560000000000000000e+02	2.882578689656363835e+01
3.570000000000000000e+02	3.564356430062552050e+01
3.580000000000000000e+02	3.861125795583136977e+01
3.590000000000000000e+02	3.779570140471761874e+01
3.600000000000000000e+02	3.320172975553101224e+01
3.610000000000000000e+02	2.491151948296684893e+01
3.620000000000000000e+02	1.401237218124641259e+01
3.630000000000000000e+02	4.089686406437577304e+00
3.640000000000000000e+02	6.784064381560246382e-01
3.650000000000000000e+02	6.077788494964249111e+00
3.660000000000000000e+02	1.642882959297429224e+01
3.670000000000000000e+02	2.651979898154523951e+01
3.680000000000000000e+02	3.372095208777963649e+01
3.690000000000000000e+02	3.747088062898307470e+01
3.700000000000000000e+02	3.787167677016916656e+01
3.710000000000000000e+02	3.503379534217651781e+01
3.720000000000000000e+02	2.903312536658325271e+01
3.730000000000000000e+02	2.031532235363901506e+01
3.740000000000000000e+02	1.044616717970892061e+01
3.750000000000000000e+02	2.605471712742017942e+00
3.760000000000000000e+02	3.398423898585918312e-01
3.770000000000000000e+02	4.531217225904228485e+00
3.780000000000000000e+02	1.254656771399337600e+01
3.790000000000000000e+02	2.094768913727627080e+01
3.800000000000000000e+02	2.764451029603300469e+01
3.810000000000000000e+02	3.189304054624899365e+01
3.820000000000000000e+02	3.358953527642810144e+01
3.830000000000000000e+02	3.280306356273172241e+01
3.840000000000000000e+02	2.963021430675376067e+01
