# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (cubico) | Input: 100.00 nm | Optimized: 80.66 nm
# Layer 2: SiC | Input: 1480.00 nm | Optimized: 1488.88 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
4.770000000000000000e+02	3.788542101582076782e+01
4.780000000000000000e+02	3.708660975799822523e+01
4.790000000000000000e+02	3.576319166264420346e+01
4.800000000000000000e+02	3.395918633115208962e+01
4.810000000000000000e+02	3.172320669781364799e+01
4.820000000000000000e+02	2.912655022279712114e+01
4.830000000000000000e+02	2.628228019516457792e+01
4.840000000000000000e+02	2.334581568861430867e+01
4.850000000000000000e+02	2.051245637716983339e+01
4.860000000000000000e+02	1.800026251291803447e+01
4.870000000000000000e+02	1.603076654492446806e+01
4.880000000000000000e+02	1.479971328922328766e+01
4.890000000000000000e+02	1.443881491007251050e+01
4.900000000000000000e+02	1.498344910876401315e+01
4.910000000000000000e+02	1.635991463435212268e+01
4.920000000000000000e+02	1.840066868766929531e+01
4.930000000000000000e+02	2.088031762448106932e+01
4.940000000000000000e+02	2.355747386644143404e+01
4.950000000000000000e+02	2.621194160709135446e+01
4.960000000000000000e+02	2.866713740391740828e+01
4.970000000000000000e+02	3.079776823634832894e+01
4.980000000000000000e+02	3.252634808313095505e+01
4.990000000000000000e+02	3.381031196749869139e+01
5.000000000000000000e+02	3.463119216341976880e+01
5.010000000000000000e+02	3.498603198624638821e+01
5.020000000000000000e+02	3.488320031294838941e+01
5.030000000000000000e+02	3.434227698868281919e+01
5.040000000000000000e+02	3.339275139150099392e+01
5.050000000000000000e+02	3.207292539699012934e+01
5.060000000000000000e+02	3.042600667839048256e+01
5.070000000000000000e+02	2.850172250919373340e+01
5.080000000000000000e+02	2.636074799417831116e+01
5.090000000000000000e+02	2.408068038615986239e+01
5.100000000000000000e+02	2.176638874323841222e+01
5.110000000000000000e+02	1.954534993491185801e+01
5.120000000000000000e+02	1.755761632583777399e+01
5.130000000000000000e+02	1.594162121438557733e+01
5.140000000000000000e+02	1.481440346205473801e+01
5.150000000000000000e+02	1.425977738222666247e+01
5.160000000000000000e+02	1.431831806833149479e+01
5.170000000000000000e+02	1.498001726104745579e+01
5.180000000000000000e+02	1.618329828289435213e+01
5.190000000000000000e+02	1.782099483321709243e+01
5.200000000000000000e+02	1.975685607410090938e+01
5.210000000000000000e+02	2.184523610868752286e+01
5.220000000000000000e+02	2.394925144385281612e+01
5.230000000000000000e+02	2.595403774733837921e+01
5.240000000000000000e+02	2.776951811925263769e+01
5.250000000000000000e+02	2.932976651932447965e+01
5.260000000000000000e+02	3.059004639630289901e+01
5.270000000000000000e+02	3.152189744588159215e+01
5.280000000000000000e+02	3.211109641087249855e+01
5.290000000000000000e+02	3.235595036944533831e+01
5.300000000000000000e+02	3.226461381789798111e+01
5.310000000000000000e+02	3.185312222223374690e+01
5.320000000000000000e+02	3.114323086039263444e+01
5.330000000000000000e+02	3.016063628902760740e+01
5.340000000000000000e+02	2.893509083302907570e+01
5.350000000000000000e+02	2.750114589702890555e+01
5.360000000000000000e+02	2.589920082261733114e+01
5.370000000000000000e+02	2.417707955470566361e+01
5.380000000000000000e+02	2.239110555708933248e+01
5.390000000000000000e+02	2.060623776579113908e+01
5.400000000000000000e+02	1.889533529778486809e+01
5.410000000000000000e+02	1.733740690680695451e+01
5.420000000000000000e+02	1.601134014499073999e+01
5.430000000000000000e+02	1.498872237451544542e+01
5.440000000000000000e+02	1.432654019452373007e+01
5.450000000000000000e+02	1.406049094184744241e+01
5.460000000000000000e+02	1.420196021106796813e+01
5.470000000000000000e+02	1.473825795917964676e+01
5.480000000000000000e+02	1.563385894631200124e+01
5.490000000000000000e+02	1.683383604537790745e+01
5.500000000000000000e+02	1.826697282334034611e+01
5.510000000000000000e+02	1.985031691104595808e+01
5.520000000000000000e+02	2.149874959085975945e+01
5.530000000000000000e+02	2.313252747844336810e+01
5.540000000000000000e+02	2.468277755234356619e+01
5.550000000000000000e+02	2.609714309583135616e+01
5.560000000000000000e+02	2.733905888629599090e+01
5.570000000000000000e+02	2.838266468987761471e+01
5.580000000000000000e+02	2.921048284222844771e+01
5.590000000000000000e+02	2.981137329051647455e+01
5.600000000000000000e+02	3.017833036582138106e+01
5.610000000000000000e+02	3.030924384342642952e+01
5.620000000000000000e+02	3.020786477505673773e+01
5.630000000000000000e+02	2.988314874485378780e+01
5.640000000000000000e+02	2.934870199585556350e+01
5.650000000000000000e+02	2.862180533622947820e+01
5.660000000000000000e+02	2.772188418812930522e+01
5.670000000000000000e+02	2.667042568528325575e+01
5.680000000000000000e+02	2.549129196421707988e+01
5.690000000000000000e+02	2.421111874265262998e+01
5.700000000000000000e+02	2.286031683365521516e+01
5.710000000000000000e+02	2.147407897335417104e+01
5.720000000000000000e+02	2.009151383679129310e+01
5.730000000000000000e+02	1.875474912793849924e+01
5.740000000000000000e+02	1.750759384319725953e+01
5.750000000000000000e+02	1.639359597128612478e+01
5.760000000000000000e+02	1.545350400340798913e+01
5.770000000000000000e+02	1.472296716514257398e+01
5.780000000000000000e+02	1.423018286768871477e+01
5.790000000000000000e+02	1.399378296115991560e+01
5.800000000000000000e+02	1.402133380030317689e+01
5.810000000000000000e+02	1.430886786350851025e+01
5.820000000000000000e+02	1.484142479886083166e+01
5.830000000000000000e+02	1.559415582737826256e+01
5.840000000000000000e+02	1.653410512251771181e+01
5.850000000000000000e+02	1.762247265051355782e+01
5.860000000000000000e+02	1.881693049696914244e+01
