# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN Film | Input: 100.00 nm | Optimized: 46.47 nm
# Layer 2: SiC | Input: 1550.00 nm | Optimized: 1515.02 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
3.300000000000000000e+02	3.305766062311970899e+00
3.310000000000000000e+02	1.410076831725280933e+01
3.320000000000000000e+02	2.613860761640663810e+01
3.330000000000000000e+02	3.473554630970203760e+01
3.340000000000000000e+02	3.889146170748045250e+01
3.350000000000000000e+02	3.873078014148936177e+01
3.360000000000000000e+02	3.434995680958418518e+01
3.370000000000000000e+02	2.586393493724989767e+01
3.380000000000000000e+02	1.444033731097080420e+01
3.390000000000000000e+02	4.052643411125019135e+00
3.400000000000000000e+02	8.502409400280991347e-01
3.410000000000000000e+02	6.987596171092827824e+00
3.420000000000000000e+02	1.779013381415805384e+01
3.430000000000000000e+02	2.775093759873172772e+01
3.440000000000000000e+02	3.435922654940845433e+01
3.450000000000000000e+02	3.712404022395008951e+01
3.460000000000000000e+02	3.610927190045558177e+01
3.470000000000000000e+02	3.137506501761191302e+01
3.480000000000000000e+02	2.315776349551866176e+01
3.490000000000000000e+02	1.275858841088837181e+01
3.500000000000000000e+02	3.771035601046747399e+00
3.510000000000000000e+02	1.195042997254768702e+00
3.520000000000000000e+02	6.736211911684288900e+00
3.530000000000000000e+02	1.674871896946636340e+01
3.540000000000000000e+02	2.651724663468264964e+01
3.550000000000000000e+02	3.354464031681521163e+01
3.560000000000000000e+02	3.718429019435536276e+01
3.570000000000000000e+02	3.742939884440475851e+01
3.580000000000000000e+02	3.429354556269154841e+01
3.590000000000000000e+02	2.781452267733928707e+01
3.600000000000000000e+02	1.857831971186329056e+01
3.610000000000000000e+02	8.754716074228310774e+00
3.620000000000000000e+02	2.605149177499780144e+00
3.630000000000000000e+02	3.848962958450406369e+00
3.640000000000000000e+02	1.159294546246573709e+01
3.650000000000000000e+02	2.148650600114109110e+01
3.660000000000000000e+02	2.994942237349350478e+01
3.670000000000000000e+02	3.550906494573485617e+01
3.680000000000000000e+02	3.792500961405802684e+01
3.690000000000000000e+02	3.730348781897274080e+01
3.700000000000000000e+02	3.373519474908398763e+01
3.710000000000000000e+02	2.735153189719106592e+01
3.720000000000000000e+02	1.874568877291339675e+01
3.730000000000000000e+02	9.660445959923505299e+00
3.740000000000000000e+02	3.151857275428776362e+00
3.750000000000000000e+02	2.037971976813535591e+00
3.760000000000000000e+02	6.521485989376799353e+00
3.770000000000000000e+02	1.411019688607882649e+01
3.780000000000000000e+02	2.189608873340988282e+01
3.790000000000000000e+02	2.811897413109669941e+01
3.800000000000000000e+02	3.212241477868034423e+01
3.810000000000000000e+02	3.380071133712204556e+01
3.820000000000000000e+02	3.320879991164034806e+01
3.830000000000000000e+02	3.042394879049538048e+01
3.840000000000000000e+02	2.559389955715041154e+01
3.850000000000000000e+02	1.911187758074479603e+01
3.860000000000000000e+02	1.184672392866946744e+01
3.870000000000000000e+02	5.297200267821849273e+00
3.880000000000000000e+02	1.329319399140624025e+00
3.890000000000000000e+02	1.244255241670692236e+00
3.900000000000000000e+02	4.874455436273812836e+00
3.910000000000000000e+02	1.076259199953903511e+01
3.920000000000000000e+02	1.716755719790300816e+01
3.930000000000000000e+02	2.281825690998097045e+01
3.940000000000000000e+02	2.704843619807308741e+01
3.950000000000000000e+02	2.960934597714068772e+01
3.960000000000000000e+02	3.045756490527465843e+01
3.970000000000000000e+02	2.962857422246209893e+01
3.980000000000000000e+02	2.719431981378133401e+01
3.990000000000000000e+02	2.327951438724375777e+01
4.000000000000000000e+02	1.814104933168668055e+01
4.010000000000000000e+02	1.229823817868131464e+01
4.020000000000000000e+02	6.635495942030370742e+00
4.030000000000000000e+02	2.303952262951117547e+00
4.040000000000000000e+02	3.540097160924051689e-01
4.050000000000000000e+02	1.245894951451846921e+00
4.060000000000000000e+02	4.606044527405575018e+00
4.070000000000000000e+02	9.468347479506846298e+00
4.080000000000000000e+02	1.476228420546870801e+01
4.090000000000000000e+02	1.965159590037806936e+01
4.100000000000000000e+02	2.361553725435755879e+01
4.110000000000000000e+02	2.639420228006285996e+01
4.120000000000000000e+02	2.789203498230001088e+01
4.130000000000000000e+02	2.809848615597380928e+01
4.140000000000000000e+02	2.704275367454126311e+01
4.150000000000000000e+02	2.478304272479226000e+01
4.160000000000000000e+02	2.142592550690740438e+01
4.170000000000000000e+02	1.717084441571953235e+01
4.180000000000000000e+02	1.236634590526414179e+01
4.190000000000000000e+02	7.551037562147662641e+00
4.200000000000000000e+02	3.431564379735064119e+00
4.210000000000000000e+02	7.465457823067800369e-01
